Data Peserta Didik Kec. Ilir Timur III - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
29;KB TAMAN SARI;69975280;KB;Swasta;29 Jan 2026 19:45:56;9;20;2;2;0;2;0;1
30;SPS RSI INTERNATIONAL;69937337;SPS;Swasta;09 Mar 2026 11:47:09;14;66;6;7;2;12;0;1
31;SD NEGERI 054 PALEMBANG;10603656;SD;Negeri;03 Mar 2026 09:57:59;31;353;13;19;4;7;0;1
32;SD NEGERI 055 PALEMBANG;10609433;SD;Negeri;03 Mar 2026 10:43:13;49;665;24;33;6;17;0;1
33;SD NEGERI 056 PALEMBANG;10603660;SD;Negeri;12 Mar 2026 00:20:47;34;161;6;9;0;9;0;1
34;SD NEGERI 057 PALEMBANG;10603643;SD;Negeri;02 Mar 2026 08:04:59;43;476;19;24;11;32;0;2
35;SD NEGERI 059 PALEMBANG;10603630;SD;Negeri;10 Mar 2026 10:51:05;31;334;12;16;3;10;0;1
36;SD NEGERI 060 PALEMBANG;10603636;SD;Negeri;11 Mar 2026 09:28:20;36;402;14;19;5;9;0;1
37;SD NEGERI 061 PALEMBANG;10603633;SD;Negeri;03 Mar 2026 13:36:27;15;291;12;16;3;5;0;1
38;SD BETHESDA;70025520;SD;Swasta;27 Feb 2026 08:25:54;30;171;8;13;3;8;2;1
39;SD IGNATIUS GLOBAL SCHOOL PALEMBANG;10648822;SD;Swasta;05 Mar 2026 09:16:44;17;479;17;27;4;17;2;1
40;SD INDRIASANA PALEMBANG;10603908;SD;Swasta;07 Mar 2026 16:28:58;19;282;12;16;4;18;1;1
41;SD IT KAMILIYAH PALEMBANG;10609882;SD;Swasta;15 Feb 2026 17:30:08;16;180;9;16;4;12;2;1
42;SD IT MUTIARA AZZAM PALEMBANG;10648902;SD;Swasta;04 Mar 2026 08:51:07;24;140;6;15;3;9;1;1
43;SD KARYA DHARMA BHAKTI 01 PALEMBANG;10609884;SD;Swasta;04 Mar 2026 07:25:43;29;112;6;5;3;6;2;1
44;SD KUSUMA BANGSA PALEMBANG;69971011;SD;Swasta;09 Mar 2026 13:56:41;31;545;20;24;2;20;1;1
45;SD MAITREYAWIRA PALEMBANG;10647677;SD;Swasta;06 Mar 2026 12:44:54;28;830;30;54;6;30;1;1
46;SD MARANATHA PALEMBANG;69726548;SD;Swasta;26 Jan 2026 07:59:11;8;55;6;7;1;6;2;1
47;SD YAYASAN IBA PALEMBANG;10603948;SD;Swasta;09 Mar 2026 11:40:26;25;393;18;28;6;24;2;1
48;SMP NEGERI 04 PALEMBANG;10603760;SMP;Negeri;04 Mar 2026 13:43:32;69;1,083;32;48;10;33;3;1
49;SMP NEGERI 50 PALEMBANG;10603743;SMP;Negeri;13 Mar 2026 08:15:58;35;823;27;40;8;28;2;1
50;SMP ADABIYAH PALEMBANG;10609483;SMP;Swasta;06 Mar 2026 08:59:11;49;404;12;20;6;17;2;1
51;SMP AZIZIAH PLUS PALEMBANG;10609920;SMP;Swasta;24 Feb 2026 07:15:00;19;97;4;10;4;6;1;1
52;SMP Baitul Halim;70049269;SMP;Swasta;12 Mar 2026 10:44:20;0;0;0;0;0;0;0;0
53;SMP BETHESDA PALEMBANG;70037851;SMP;Swasta;23 Feb 2026 08:59:32;5;83;4;5;3;5;1;1
54;SMP BINA WARGA PALEMBANG;10609504;SMP;Swasta;10 Mar 2026 10:41:04;36;54;3;10;6;6;1;3
55;SMP IBA PALEMBANG;10609482;SMP;Swasta;12 Mar 2026 07:55:48;11;74;4;14;5;7;4;1
56;SMP IGNATIUS GLOBAL SCHOOL PALEMBANG;10648887;SMP;Swasta;10 Mar 2026 07:55:49;16;974;32;43;5;32;7;2
57;SMP INDRIASANA PALEMBANG;10609517;SMP;Swasta;07 Mar 2026 09:42:53;17;169;6;12;3;9;2;1
58;SMP KARYA ABADI PALEMBANG;10609523;SMP;Swasta;03 Mar 2026 14:03:14;22;33;3;5;1;3;1;1
59;SMP KUSUMA BANGSA PALEMBANG;10609531;SMP;Swasta;03 Mar 2026 09:20:39;30;583;20;25;3;20;7;1
60;SMP MAITREYAWIRA;10647152;SMP;Swasta;23 Feb 2026 08:45:20;19;344;12;22;3;12;3;1
61;SMP NURUL AMAL PALEMBANG;10609551;SMP;Swasta;06 Mar 2026 08:55:55;83;141;5;9;4;6;3;1
62;SMP YPI TUNAS BANGSA PALEMBANG;10609595;SMP;Swasta;10 Mar 2026 12:28:32;28;540;17;28;4;20;2;1
63;PKBM AL-FATAN ATHARRAZKA;P9997317;PKBM;Swasta;31 Jan 2026 23:25:24;22;120;9;1;2;3;0;0
64;PKBM BAROKAH ALTARBIYAH PALEMBANG;P9999361;PKBM;Swasta;02 Feb 2026 09:07:11;21;22;3;7;7;3;0;0
65;PKBM HOMESCHOOLING RSI INDONESIA;P9948039;PKBM;Swasta;05 Mar 2026 10:16:57;51;178;12;18;4;14;0;1
66;PKBM KUTTAB SAHABAT PALEMBANG;P9998918;PKBM;Swasta;12 Mar 2026 13:36:38;23;108;6;6;3;6;0;0
67;PKBM MELATI MUJAHIDIN;P2966561;PKBM;Swasta;11 Feb 2026 18:08:28;23;183;11;6;2;4;1;1
68;SMP SINGAPORE INDONESIAN SCHOOL;69983924;SPK SMP;Swasta;27 Feb 2026 09:34:49;17;71;3;7;2;3;3;1
Total;Total;Total;Total;Total;Total;1,409;13,483;553;777;208;584;59;45
