Data Guru Kec. Jakabaring - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
37;SD NEGERI 086 PALEMBANG;10609437;SD;Negeri;09 Mar 2026 12:20:15;21;163;6;9;2;5;0;1
38;SD NEGERI 087 PALEMBANG;10603497;SD;Negeri;10 Mar 2026 06:10:02;16;628;21;27;5;13;0;1
39;SD NEGERI 088 PALEMBANG;10609438;SD;Negeri;11 Mar 2026 14:22:07;40;1,01;34;44;8;20;1;1
40;SD NEGERI 089 PALEMBANG;10603595;SD;Negeri;12 Mar 2026 20:03:15;38;433;18;26;2;14;0;1
41;SD ALAM PALEMBANG;10647750;SD;Swasta;03 Mar 2026 08:17:27;18;122;6;9;1;6;1;1
42;SD EMPAT TUNGGAL PALEMBANG;10603925;SD;Swasta;06 Feb 2026 14:13:32;17;57;6;4;1;3;0;0
43;SD ISLAM AL ALIFAH PALEMBANG;69727833;SD;Swasta;10 Mar 2026 09:09:30;89;591;26;37;6;27;2;1
44;SD ISLAM AL-AZHAR SRIWIJAYA;69892395;SD;Swasta;09 Mar 2026 12:49:17;53;214;9;14;5;10;1;1
45;SD KEMALA BHAYANGKARI 1 PALEMBANG;10603906;SD;Swasta;13 Mar 2026 10:40:35;14;161;6;7;2;6;0;1
46;SD MAITREYAWIRA OPI;69990964;SD;Swasta;09 Mar 2026 14:45:45;24;104;7;8;3;6;1;1
47;SD METHODIST 03 PALEMBANG;10603914;SD;Swasta;03 Mar 2026 12:17:09;19;81;6;7;2;6;1;1
48;SD MUHAMMADIYAH 07 PALEMBANG;10603920;SD;Swasta;07 Mar 2026 10:23:57;15;74;6;6;1;6;1;1
49;SD PADMAJAYA PALEMBANG;10603915;SD;Swasta;12 Mar 2026 11:17:24;77;125;6;9;3;7;1;2
50;SMP NEGERI 07 PALEMBANG;10603780;SMP;Negeri;13 Mar 2026 08:35:14;99;1,094;33;49;12;22;1;1
51;SMP NEGERI 15 PALEMBANG;10603699;SMP;Negeri;07 Mar 2026 09:39:31;41;773;24;41;8;12;2;1
52;SMP NEGERI 31 PALEMBANG;10603766;SMP;Negeri;03 Mar 2026 12:06:15;381;924;29;44;12;30;2;1
53;SMP NEGERI 35 PALEMBANG;10603736;SMP;Negeri;06 Mar 2026 10:26:09;31;750;23;34;7;25;1;1
54;SMP NEGERI OLAH RAGA SRIWIJAYA PALEMBANG;10609554;SMP;Negeri;04 Mar 2026 08:30:08;15;70;4;13;3;5;2;1
55;SMP ALAM PALEMBANG;69760862;SMP;Swasta;03 Mar 2026 12:06:01;15;26;3;3;4;3;1;1
56;SMP ISLAM AL-ALIFAH PALEMBANG;69970994;SMP;Swasta;05 Mar 2026 08:54:29;41;50;3;5;5;3;2;1
57;SMP ISLAM AL-AZHAR SRIWIJAYA PALEMBANG;69907937;SMP;Swasta;02 Mar 2026 09:34:43;24;117;5;16;4;5;1;1
58;SMP METHODIST 03 PALEMBANG;10609538;SMP;Swasta;13 Mar 2026 10:36:54;12;61;3;3;2;6;4;1
59;SMP NU PALEMBANG;10609549;SMP;Swasta;11 Mar 2026 13:05:59;111;600;19;44;5;24;1;1
60;SMP PADMAJAYA PALEMBANG;10609556;SMP;Swasta;05 Mar 2026 08:51:53;32;55;3;7;2;4;2;1
61;SMP PELITA PALEMBANG;10609558;SMP;Swasta;06 Mar 2026 20:56:52;32;50;3;3;3;3;2;1
62;SMP PGRI 01 PALEMBANG;10609563;SMP;Swasta;04 Mar 2026 08:11:53;24;273;9;24;4;9;3;1
63;PKBM BINA SRIWIJAYA;P9998301;PKBM;Swasta;09 Mar 2026 15:16:24;0;0;0;0;0;0;0;0
64;PKBM ELRAHMA;P9997215;PKBM;Swasta;-;0;0;0;0;0;0;0;0
Total;Total;Total;Total;Total;Total;2,284;14,524;545;762;185;441;33;39
