Data Guru Kec. Ilir Barat I - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
22;TK IZHAR PALEMBANG;10647165;TK;Swasta;-;0;0;0;0;0;1;0;0
23;TK KARTIKA II-15 PALEMBANG;10644535;TK;Swasta;03 Mar 2026 20:36:58;6;18;2;1;1;2;0;0
24;TK KEIYNAN;69990769;TK;Swasta;04 Mar 2026 21:23:47;42;57;4;4;2;4;0;0
25;TK KEMALA BHAYANGKARI 5 PALEMBANG;10644531;TK;Swasta;07 Mar 2026 06:51:12;21;37;3;3;1;3;0;1
26;TK KHALIFAH 7;69858020;TK;Swasta;26 Jan 2026 21:17:13;15;57;4;4;2;4;0;1
27;TK KINDER PLACE;69900698;TK;Swasta;03 Mar 2026 14:14:03;6;19;2;2;2;5;0;1
28;TK KREASI BANGSA;69902339;TK;Swasta;-;0;0;0;0;0;1;0;1
29;TK KUNCUP DIAN PALEMBANG;69858022;TK;Swasta;04 Mar 2026 09:09:29;19;53;5;5;2;5;0;0
30;TK MANGGALA SCHOOL;69891375;TK;Swasta;-;0;0;0;0;0;1;0;0
31;TK MERPATI POS PALEMBANG;10644544;TK;Swasta;-;3;14;1;1;2;3;0;1
32;TK NIKITA PALEMBANG;10644543;TK;Swasta;-;0;0;0;0;0;2;0;0
33;TK NUSA INDAH 04 PALEMBANG;10644545;TK;Swasta;04 Mar 2026 11:20:31;8;21;2;3;1;3;0;1
34;TK PALEMBANG HARAPAN;10648891;TK;Swasta;05 Mar 2026 11:58:48;0;0;0;0;1;4;0;1
35;TK PERTIWI 02 PALEMBANG;10644550;TK;Swasta;-;0;0;0;0;0;7;0;1
36;TK PERTIWI 04 PALEMBANG;69858023;TK;Swasta;02 Mar 2026 21:45:45;12;16;1;1;1;2;0;0
37;TK ROHMAH;70003503;TK;Swasta;04 Mar 2026 06:56:47;0;0;0;0;0;0;0;0
38;TK ROSA PALEMBANG;10644548;TK;Swasta;31 Jan 2026 07:01:44;29;21;2;3;3;3;0;1
39;TK TARBIYATUN BANIN;69964929;TK;Swasta;-;0;0;0;0;0;0;0;0
40;TK UMMI;69914240;TK;Swasta;24 Jan 2026 06:28:46;29;46;3;4;1;5;0;0
41;TK YKAI PALEMBANG;10644530;TK;Swasta;-;14;33;3;4;1;2;0;0
42;TK YUNITA PALEMBANG;10647183;TK;Swasta;-;0;0;0;0;0;1;0;0
43;KB AISYIYAH 1;69931818;KB;Swasta;26 Jan 2026 08:33:54;16;32;2;2;1;2;0;0
44;KB AL-MAGHFIROH;69986257;KB;Swasta;07 Mar 2026 12:13:07;11;32;2;3;1;3;0;0
45;KB AL-MUNAWAROH;69911796;KB;Swasta;04 Mar 2026 17:55:10;12;22;2;2;2;2;0;2
46;KB ALAM SIGUNTANG;69946557;KB;Swasta;-;0;0;0;0;0;1;0;1
47;KB ALIEF;69985410;KB;Swasta;07 Mar 2026 08:37:41;9;39;2;2;2;2;0;0
48;KB Asuhan Bunda 1;69773119;KB;Swasta;-;2;12;1;1;1;2;0;0
49;KB ATHAYA NAFFA;69981589;KB;Swasta;03 Mar 2026 14:03:10;3;31;2;3;3;2;0;1
50;KB BUNDA CAHAYA;69958586;KB;Swasta;06 Mar 2026 19:12:13;3;14;2;1;2;1;0;0
51;KB CEMPAKA;69773128;KB;Swasta;-;0;0;0;0;0;2;0;0
52;KB Cerdas;69773122;KB;Swasta;05 Mar 2026 10:16:43;7;15;1;1;1;2;0;0
53;KB DOA IBU;69968595;KB;Swasta;-;1;16;2;1;2;2;0;0
54;KB HIGHSCOPE;70003516;KB;Swasta;03 Feb 2026 09:27:41;6;15;2;2;1;3;0;0
55;KB ISLAM SAFA AL GHANI;69991491;KB;Swasta;03 Mar 2026 20:43:57;12;50;3;3;3;3;0;0
56;KB IT MADANI;69982688;KB;Swasta;31 Jan 2026 22:00:04;14;15;1;1;1;2;0;0
57;KB IT MUHSIN AL-FATAH;69982595;KB;Swasta;27 Jan 2026 18:45:53;6;41;2;3;1;2;0;0
58;KB Kasih bunda yuliani;69773129;KB;Swasta;07 Mar 2026 14:34:43;12;32;2;1;2;2;0;0
59;KB KENANGA;69858055;KB;Swasta;-;32;8;1;1;2;2;0;0
60;KB KURNIA;69773123;KB;Swasta;04 Mar 2026 12:03:25;5;23;2;2;1;3;0;0
61;KB MELATI;69773120;KB;Swasta;-;0;0;0;0;0;3;0;0
62;KB PELANGIKU;70009242;KB;Swasta;06 Mar 2026 11:58:42;7;23;1;1;2;2;0;0
63;KB PELITA HATI;69858058;KB;Swasta;-;0;0;0;0;0;1;0;0
64;KB RIYADUSH SHALIHIN;69948672;KB;Swasta;-;37;65;3;3;4;3;0;0
65;KB SANDRENA;69929731;KB;Swasta;29 Jan 2026 14:18:10;5;29;2;2;2;3;0;0
66;KB SYARIF MADANI;69984950;KB;Swasta;27 Feb 2026 14:09:04;8;38;5;5;1;3;0;0
67;KB USWATUN HASANAH;69876046;KB;Swasta;06 Feb 2026 13:48:35;8;33;2;2;3;2;0;0
68;KB.PELANGI;69858059;KB;Swasta;22 Feb 2026 17:14:26;2;11;2;1;3;2;0;0
69;SPS AL FIRDAUS;69989590;SPS;Swasta;27 Feb 2026 10:34:22;6;2;1;2;1;1;0;0
70;SPS AL-HIJRATUL MUSLIMIN;69858090;SPS;Swasta;-;0;0;0;0;0;1;0;0
71;SPS ARRAYAN;69876066;SPS;Swasta;-;28;13;1;1;1;1;0;0
72;SPS SHOFIYAH NUROHMAN;69876054;SPS;Swasta;06 Mar 2026 10:53:51;16;27;2;1;1;5;0;0
73;SPS. AT - TAUHID;69858092;SPS;Swasta;-;17;42;2;2;4;2;0;0
74;SD NEGERI 001 PALEMBANG;10603448;SD;Negeri;12 Mar 2026 12:43:06;50;595;22;27;5;12;1;1
75;SD NEGERI 002 PALEMBANG;10603442;SD;Negeri;12 Mar 2026 07:42:54;60;685;20;27;11;15;0;1
76;SD NEGERI 003 PALEMBANG;10603470;SD;Negeri;13 Mar 2026 15:33:51;44;114;6;10;4;7;0;1
77;SD NEGERI 004 PALEMBANG;10603541;SD;Negeri;02 Mar 2026 20:40:51;74;521;18;14;5;18;0;1
78;SD NEGERI 005 PALEMBANG;10603533;SD;Negeri;06 Mar 2026 11:31:05;11;285;12;16;2;9;0;1
79;SD NEGERI 006 PALEMBANG;10603544;SD;Negeri;12 Mar 2026 09:54:21;30;419;16;13;3;14;1;1
80;SD NEGERI 007 PALEMBANG;10603545;SD;Negeri;03 Mar 2026 18:55:34;77;209;7;9;2;6;1;1
81;SD NEGERI 008 PALEMBANG;10603482;SD;Negeri;10 Mar 2026 08:54:04;19;140;6;7;4;9;0;1
82;SD NEGERI 009 PALEMBANG;10603499;SD;Negeri;13 Mar 2026 08:31:36;39;268;12;17;2;9;0;1
83;SD NEGERI 010 PALEMBANG;10603997;SD;Negeri;13 Mar 2026 09:18:49;74;131;6;8;1;6;0;2
84;SD NEGERI 011 PALEMBANG;10603447;SD;Negeri;07 Mar 2026 10:55:52;19;505;18;20;3;11;0;1
85;SD NEGERI 012 PALEMBANG;10603446;SD;Negeri;06 Mar 2026 07:42:24;14;475;16;21;2;11;0;1
86;SD NEGERI 013 PALEMBANG;10603445;SD;Negeri;06 Mar 2026 11:10:05;38;608;19;26;3;8;0;1
87;SD NEGERI 014 PALEMBANG;10603505;SD;Negeri;12 Mar 2026 07:21:41;33;453;15;18;3;6;0;0
88;SD NEGERI 015 PALEMBANG;10603443;SD;Negeri;07 Mar 2026 10:42:40;37;328;12;14;2;7;0;1
89;SD NEGERI 016 PALEMBANG;10603438;SD;Negeri;31 Jan 2026 09:39:28;40;289;12;15;3;10;0;1
90;SD NEGERI 017 PALEMBANG;10603439;SD;Negeri;10 Mar 2026 10:55:11;36;414;17;23;3;18;1;1
91;SD NEGERI 018 PALEMBANG;10603440;SD;Negeri;05 Mar 2026 09:44:52;34;162;9;11;4;9;0;1
92;SD NEGERI 019 PALEMBANG;10603441;SD;Negeri;08 Mar 2026 16:35:12;17;309;12;12;3;8;0;1
93;SD NEGERI 020 PALEMBANG;10603461;SD;Negeri;09 Mar 2026 09:10:04;75;76;6;8;1;5;0;1
94;SD NEGERI 021 PALEMBANG;10603462;SD;Negeri;12 Mar 2026 07:36:49;38;471;18;23;5;27;0;2
95;SD NEGERI 022 PALEMBANG;10603463;SD;Negeri;06 Mar 2026 10:16:03;53;185;8;12;5;5;0;1
96;SD NEGERI 023 PALEMBANG;10604339;SD;Negeri;09 Mar 2026 19:45:36;50;637;22;30;5;20;1;1
97;SD NEGERI 024 PALEMBANG;10603963;SD;Negeri;06 Mar 2026 08:11:49;29;549;16;17;3;17;0;1
98;SD NEGERI 025 PALEMBANG;10603962;SD;Negeri;04 Mar 2026 09:14:42;12;662;21;28;2;22;0;2
99;SD NEGERI 026 PALEMBANG;10603474;SD;Negeri;09 Mar 2026 11:09:28;49;301;12;14;2;10;1;1
100;SD NEGERI 027 PALEMBANG;10603473;SD;Negeri;13 Mar 2026 15:10:38;50;175;8;11;3;13;0;2
101;SD NEGERI 028 PALEMBANG;10603472;SD;Negeri;13 Mar 2026 09:47:55;28;328;12;15;3;10;0;1
102;SD NEGERI 029 PALEMBANG;10603471;SD;Negeri;09 Mar 2026 12:06:34;99;96;6;6;2;13;0;0
103;SD ADVENT II PALEMBANG;10603944;SD;Swasta;05 Mar 2026 20:50:47;23;88;6;6;1;8;0;1
104;SD GLOBAL TALENT ISLAMIC SCHOOL & STUDIO;10648820;SD;Swasta;02 Feb 2026 09:33:12;22;107;6;7;2;6;1;1
105;SD HARAPAN MANDIRI PALEMBANG;10646321;SD;Swasta;07 Mar 2026 10:22:44;28;132;6;8;2;6;1;1
106;SD HIGHSCOPE INDONESIA;69983925;SD;Swasta;03 Feb 2026 08:44:51;27;39;5;8;6;9;0;1
107;SD ISLAM AZ-ZAHRAH PALEMBANG;10603943;SD;Swasta;03 Mar 2026 11:48:05;62;901;34;43;13;38;3;2
108;SD ISLAM TERPADU BINA ILMI PALEMBANG;10646262;SD;Swasta;20 Feb 2026 23:33:40;23;790;31;49;3;35;1;1
109;SD ISLAM TERPADU FATHONA PAKJO;70007091;SD;Swasta;13 Mar 2026 08:38:13;113;35;3;1;2;3;0;0
110;SD IT AULADI PAKJO PALEMBANG;69830126;SD;Swasta;03 Mar 2026 12:20:16;108;221;12;25;8;12;1;1
111;SD IT IZZUDDIN PALEMBANG;10609883;SD;Swasta;11 Mar 2026 14:04:43;48;612;24;33;1;27;2;1
112;SD PALEMBANG HARAPAN;10648821;SD;Swasta;05 Mar 2026 10:53:27;21;438;18;21;7;18;1;1
113;SMP NEGERI 17 PALEMBANG;10603697;SMP;Negeri;07 Mar 2026 15:42:19;40;796;24;41;10;24;1;1
114;SMP NEGERI 18 PALEMBANG;10603696;SMP;Negeri;01 Mar 2026 22:37:02;43;984;31;53;14;31;0;0
115;SMP NEGERI 22 PALEMBANG;10603692;SMP;Negeri;13 Mar 2026 16:50:19;62;694;23;47;14;24;1;1
116;SMP NEGERI 33 PALEMBANG;10603738;SMP;Negeri;06 Mar 2026 20:58:02;77;712;22;41;7;20;4;1
117;SMP NEGERI 45 PALEMBANG;10603771;SMP;Negeri;03 Mar 2026 11:59:59;54;718;23;33;13;22;3;1
118;SMP NEGERI 58 PALEMBANG;69857925;SMP;Negeri;03 Mar 2026 16:32:39;57;427;15;30;10;9;0;0
119;SMP ARINDA PALEMBANG;10609488;SMP;Swasta;02 Mar 2026 12:23:32;29;60;3;5;2;3;3;1
120;SMP FATHONA PAKJO;70007030;SMP;Swasta;04 Mar 2026 07:36:53;99;36;3;1;1;3;0;0
121;SMP GLOBAL TALENT ISLAMIC SCHOOL & STUDIO;69903016;SMP;Swasta;09 Feb 2026 23:35:48;17;15;2;4;1;3;0;1
122;SMP ISLAM AZ-ZAHRAH 2 PALEMBANG;10609492;SMP;Swasta;24 Feb 2026 21:13:45;28;177;7;16;2;9;2;1
123;SMP IT BINA ILMI PALEMBANG;69726539;SMP;Swasta;25 Feb 2026 11:32:55;61;248;9;24;4;9;2;1
124;SMP IT IZZUDIN PALEMBANG;10644711;SMP;Swasta;27 Feb 2026 11:43:23;30;383;13;7;4;16;2;1
125;SMP PALEMBANG HARAPAN;10648886;SMP;Swasta;06 Mar 2026 16:52:37;16;186;7;9;7;12;2;1
126;SMP PGRI 07 PALEMBANG;10609570;SMP;Swasta;04 Mar 2026 09:07:25;46;84;3;9;1;5;2;1
127;SMP PTI PALEMBANG;10609573;SMP;Swasta;13 Mar 2026 17:18:04;71;49;3;8;1;9;2;1
128;SMP SRIJAYA NEGARA PALEMBANG;10609585;SMP;Swasta;05 Mar 2026 07:48:17;57;195;6;13;6;7;2;1
129;SMP XAVERIUS 02 PALEMBANG;10609600;SMP;Swasta;06 Mar 2026 08:30:00;34;141;6;11;5;11;3;1
130;SMP YULIS PALEMBANG;10609616;SMP;Swasta;03 Mar 2026 23:37:13;21;44;3;5;1;3;0;1
131;SMA NEGERI 01 PALEMBANG;10603865;SMA;Negeri;05 Mar 2026 13:52:22;56;1,237;36;81;43;43;10;4
132;SMA NEGERI 02 PALEMBANG;10603845;SMA;Negeri;10 Mar 2026 11:29:24;117;1,221;32;65;10;32;6;1
133;SMA NEGERI 10 PALEMBANG;10603850;SMA;Negeri;13 Mar 2026 09:20:11;126;1,582;40;86;14;40;6;1
134;SMA NEGERI 11 PALEMBANG;10603849;SMA;Negeri;04 Mar 2026 11:41:26;90;1,417;39;71;22;26;6;1
135;SMA AL-AMALUL KHAIR PALEMBANG;10609620;SMA;Swasta;07 Mar 2026 09:40:47;121;286;11;16;4;11;6;1
136;SMA ARINDA PALEMBANG;10609622;SMA;Swasta;09 Mar 2026 11:49:06;59;81;3;7;4;3;6;1
137;SMA ETHIKA PALEMBANG;10609639;SMA;Swasta;13 Mar 2026 17:04:27;120;115;5;14;3;13;2;1
138;SMA IT BINA ILMI PALEMBANG;69981952;SMA;Swasta;03 Mar 2026 13:41:00;67;75;6;7;2;6;1;1
139;SMA IT IZZUDDIN PALEMBANG;10648904;SMA;Swasta;06 Mar 2026 17:22:48;57;156;7;13;3;7;2;1
140;SMA PALEMBANG HARAPAN;10648905;SMA;Swasta;06 Mar 2026 18:12:41;12;74;6;10;2;14;2;1
141;SMA PGRI 01 PALEMBANG;10609675;SMA;Swasta;05 Mar 2026 20:45:56;71;400;12;24;3;15;5;1
142;SMA PGRI 05 PALEMBANG;10609680;SMA;Swasta;13 Mar 2026 15:27:33;46;80;4;10;2;8;2;1
143;SMA RA KARTINI PALEMBANG;10609685;SMA;Swasta;05 Mar 2026 11:35:25;37;28;2;3;1;3;5;1
144;SMA SRIJAYA NEGARA PALEMBANG;10609689;SMA;Swasta;09 Mar 2026 08:57:36;39;629;19;34;5;25;3;1
145;SMA TARUNA BANGSA PALEMBANG;10645863;SMA;Swasta;12 Mar 2026 08:54:10;57;159;6;10;1;7;2;1
146;SMA YULIS PALEMBANG;10609722;SMA;Swasta;11 Mar 2026 10:44:30;24;53;3;9;1;3;1;1
147;SMK NEGERI 03 PALEMBANG;10603712;SMK;Negeri;13 Mar 2026 13:40:21;218;1,404;41;83;30;42;4;1
148;SMK NEGERI 05 PALEMBANG;10603709;SMK;Negeri;13 Mar 2026 05:45:02;90;1,304;44;89;21;33;0;1
149;SMK ARINDA PALEMBANG;10603705;SMK;Swasta;09 Mar 2026 12:16:29;65;120;9;11;1;9;5;1
150;SMK ETHIKA PALEMBANG;10603715;SMK;Swasta;11 Mar 2026 08:05:53;62;91;4;16;4;11;2;1
151;SMK PGRI 01 PALEMBANG;10603702;SMK;Swasta;04 Mar 2026 21:41:13;38;467;16;27;11;16;2;1
152;SMK RA KARTINI PALEMBANG;10609730;SMK;Swasta;20 Feb 2026 11:21:24;30;27;2;3;1;6;6;1
153;PKBM ANGGREK;P2966329;PKBM;Swasta;12 Mar 2026 19:43:44;12;172;2;4;1;4;1;0
154;PKBM SAHABAT TAHFIZHUL QURAN;P9984905;PKBM;Swasta;31 Jan 2026 09:32:19;21;97;3;1;1;3;0;0
155;SLB AUTIS HARAPAN MANDIRI PALEMBANG;10609475;SLB;Swasta;07 Mar 2026 09:44:11;32;50;17;20;1;25;1;1
Total;Total;Total;Total;Total;Total;4,97;32,972;1,254;1,917;535;1,33;131;103
