Data Peserta Didik Kec. Alang-Alang Lebar - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
20;TK KHALIFAH 23 PALEMBANG;69876015;TK;Swasta;12 Mar 2026 07:36:24;19;60;5;5;1;6;0;0
21;TK MANDIRI PALEMBANG;69876012;TK;Swasta;04 Mar 2026 04:11:37;3;13;1;2;1;2;0;0
22;TK NADIRA 2;69964550;TK;Swasta;03 Mar 2026 10:43:58;31;169;10;10;1;11;0;0
23;TK PERTIWI 5;10644518;TK;Swasta;05 Mar 2026 15:24:22;20;40;3;3;1;3;0;0
24;TK PERTIWI PASMA;10644514;TK;Swasta;05 Mar 2026 21:52:39;5;20;1;2;1;2;0;1
25;TK RIFANDA;69969820;TK;Swasta;04 Mar 2026 10:00:31;19;28;3;8;2;4;0;0
26;TK SAINS ALUMNIKA PALEMBANG;70041881;TK;Swasta;07 Mar 2026 22:47:02;8;19;2;2;2;2;0;0
27;TK TATUKA KESUMA PALEMBANG;69773034;TK;Swasta;20 Jan 2026 18:16:12;25;51;4;4;1;4;1;0
28;TK UTAMA AISYIYAH PALEMBANG;70030879;TK;Swasta;03 Mar 2026 12:15:23;15;31;3;3;1;3;0;0
29;KB AL-FATAH;69876048;KB;Swasta;-;9;35;2;3;2;3;0;0
30;KB Al-Ikhlas;69773228;KB;Swasta;06 Feb 2026 21:06:44;24;52;3;3;0;2;0;0
31;KB AR-RAHMAH;69773233;KB;Swasta;14 Feb 2026 12:51:21;15;36;2;2;2;2;0;0
32;KB ARAFAH;69858080;KB;Swasta;22 Feb 2026 21:38:48;13;43;2;0;0;2;0;0
33;KB CENDANA;69876064;KB;Swasta;-;31;88;3;7;1;5;0;0
34;KB EKKLESIA;69989708;KB;Swasta;26 Feb 2026 11:56:44;7;13;2;2;2;2;0;0
35;KB HANIFAH;69876008;KB;Swasta;06 Feb 2026 17:18:19;5;50;3;3;2;4;0;0
36;KB MAWADDAH WAROHMAH;69973577;KB;Swasta;21 Feb 2026 12:00:03;10;69;4;4;3;5;0;0
37;KB MPOWER;69858081;KB;Swasta;18 Feb 2026 19:27:10;6;11;1;3;3;4;0;1
38;KB Natasa;69773226;KB;Swasta;23 Jan 2026 12:58:45;10;45;2;1;3;3;0;0
39;KB NUR AMALIYAH;69858082;KB;Swasta;24 Jan 2026 22:00:19;7;29;1;1;1;2;0;0
40;KB PARIS;69964552;KB;Swasta;-;0;0;0;0;0;0;0;0
41;KB ZAHRA ZAFIRA;69773232;KB;Swasta;04 Feb 2026 21:30:35;14;42;3;2;2;3;0;0
42;PAUD AKBAR;69931609;KB;Swasta;23 Jan 2026 16:37:25;16;43;3;2;1;3;0;0
43;PAUD AL-MUHAJIRIN;69947981;KB;Swasta;04 Mar 2026 00:15:54;7;15;2;1;2;3;0;0
44;PAUD AMELIA AL-KARIM;69912986;KB;Swasta;04 Mar 2026 11:47:04;7;31;2;2;2;2;0;0
45;PAUD GENTAR ALAM;69996021;KB;Swasta;11 Mar 2026 12:12:10;19;78;6;2;2;3;0;0
46;PAUD TERPADU CERDAS DAN SEHAT;69773230;KB;Swasta;-;2;18;3;3;2;3;0;1
47;PAUD WIJAYA;69932238;KB;Swasta;-;7;12;2;2;1;2;0;1
48;TPA TATUKA KESUMA;69773246;TPA;Swasta;17 Feb 2026 10:23:32;16;25;1;1;2;1;1;0
49;SPS AL IKHLAS;69773292;SPS;Swasta;14 Feb 2026 08:16:39;7;16;1;1;0;1;0;0
50;SD NEGERI 237 PALEMBANG;10604271;SD;Negeri;07 Mar 2026 08:11:30;50;203;9;9;1;6;0;1
51;SD NEGERI 238 PALEMBANG;10609400;SD;Negeri;04 Mar 2026 10:06:19;67;553;19;28;6;16;0;1
52;SD NEGERI 239 PALEMBANG;10604270;SD;Negeri;07 Mar 2026 10:58:50;45;235;11;17;2;7;0;0
53;SD NEGERI 240 PALEMBANG;10604265;SD;Negeri;03 Mar 2026 10:24:04;76;602;19;25;3;9;2;1
54;SD NEGERI 241 PALEMBANG;10604276;SD;Negeri;11 Mar 2026 12:13:25;62;808;26;31;5;14;1;1
55;SD NEGERI 242 PALEMBANG;10604277;SD;Negeri;07 Mar 2026 09:40:10;41;541;17;23;2;9;0;1
56;SD NEGERI 243 PALEMBANG;10609403;SD;Negeri;12 Mar 2026 11:37:54;51;1,119;31;38;2;14;0;1
57;SD NEGERI 244 PALEMBANG;10609770;SD;Negeri;12 Mar 2026 12:08:00;117;998;25;35;1;21;0;1
58;SD NEGERI 249 PALEMBANG;70003773;SD;Negeri;12 Mar 2026 12:50:34;52;243;9;8;3;6;0;0
59;SD BINA POTENSI PALEMBANG;10647818;SD;Swasta;03 Mar 2026 14:21:05;47;65;6;11;2;6;1;1
60;SD IGNATIUS GLOBAL SCHOOL CITRAGRAND CITY;69883476;SD;Swasta;03 Mar 2026 10:51:13;30;162;6;8;3;7;1;1
61;SD ISLAM FATIMAH PALEMBANG;10609880;SD;Swasta;11 Mar 2026 12:03:15;63;540;21;33;8;22;0;1
62;SD ISLAM KHALIFAH ANNIZAM PALEMBANG;69906037;SD;Swasta;11 Mar 2026 13:28:27;59;444;18;32;10;23;2;1
63;SD IT FATHONA PALEMBANG;69726537;SD;Swasta;07 Mar 2026 21:02:45;76;327;13;23;4;15;1;1
64;SD KARYA DHARMA BHAKTI 2 PALEMBANG;10609914;SD;Swasta;25 Feb 2026 11:46:49;24;357;13;8;3;8;1;1
65;SD MUHAMMADIYAH 20 PALEMBANG;70029251;SD;Swasta;04 Mar 2026 20:17:32;10;82;3;4;3;3;0;0
66;SD PALM KIDS PALEMBANG;10609461;SD;Swasta;06 Mar 2026 09:00:09;18;182;9;16;7;34;1;0
67;SD PLUS INDO GLOBAL MANDIRI PALEMBANG;10610115;SD;Swasta;11 Mar 2026 07:29:56;55;585;24;38;9;26;2;1
68;SD RIFANDA;70031466;SD;Swasta;05 Mar 2026 12:48:19;13;15;3;3;2;3;0;1
69;SD SAINS ALUMNIKA PALEMBANG;69990267;SD;Swasta;09 Feb 2026 10:26:01;4;110;5;7;3;5;1;1
70;SMP NEGERI 19 PALEMBANG;10603755;SMP;Negeri;09 Mar 2026 17:54:28;60;1,091;35;66;13;37;3;1
71;SMP NEGERI 52 PALEMBANG;10603752;SMP;Negeri;05 Mar 2026 11:27:14;95;1,062;30;50;10;26;1;1
72;SMP NEGERI 54 PALEMBANG;10603750;SMP;Negeri;12 Mar 2026 14:03:07;59;1,053;31;42;15;29;1;1
73;SMP NEGERI 55 PALEMBANG;10603749;SMP;Negeri;04 Mar 2026 08:53:56;61;686;22;39;8;21;1;1
74;SMP ISLAM ASH-SHIDDIQIN;70043999;SMP;Swasta;03 Mar 2026 22:57:02;0;0;0;0;0;0;0;0
75;SMP IT AL FURQON PALEMBANG;10646288;SMP;Swasta;06 Mar 2026 10:59:23;30;437;15;37;3;15;3;1
76;SMP IT FATHONA PALEMBANG;69960773;SMP;Swasta;03 Mar 2026 10:45:47;51;58;3;6;2;3;1;1
77;SMP IT IZZATUNA PUTRI PALEMBANG;70029257;SMP;Swasta;07 Mar 2026 09:43:39;9;139;5;6;1;8;0;0
78;SMP KARYA DHARMA BHAKTI PALEMBANG;10609524;SMP;Swasta;04 Mar 2026 12:47:48;9;124;5;4;2;6;2;1
79;SMP LTI INDO GLOBAL MANDIRI PALEMBANG;10604532;SMP;Swasta;04 Mar 2026 13:23:54;31;290;10;26;4;13;2;1
80;SMP PGRI 06 PALEMBANG;10609569;SMP;Swasta;05 Mar 2026 09:19:58;19;15;3;4;2;6;3;1
81;SMP TIARA NUSANTARA PALEMBANG;69974762;SMP;Swasta;03 Mar 2026 12:12:33;14;54;3;6;4;21;3;1
82;SMA NEGERI 22 PALEMBANG;10647682;SMA;Negeri;13 Mar 2026 10:45:15;193;1,7;42;82;33;37;7;1
83;SMA IT AL FURQON PALEMBANG;10648903;SMA;Swasta;12 Mar 2026 10:41:48;38;258;9;23;3;9;6;1
84;SMA LTI IGM PALEMBANG;10609652;SMA;Swasta;13 Mar 2026 07:47:20;61;267;9;31;8;17;6;1
85;SMK AISYIYAH  PALEMBANG;10647807;SMK;Swasta;04 Mar 2026 11:58:20;37;127;7;21;13;8;2;1
86;PKBM GENTAR ALAM;P9997337;PKBM;Swasta;-;6;36;3;1;1;3;0;0
87;PKBM MUTIARA;P9934303;PKBM;Swasta;10 Feb 2026 14:01:27;15;107;7;4;1;1;0;1
88;PKBM STQ BILAL BIN RABAH PALEMBANG;P9998330;PKBM;Swasta;-;0;0;0;0;0;0;0;0
89;SLB AUTIS TALANG KELAPA;69934410;SLB;Swasta;02 Mar 2026 10:53:15;14;102;19;12;4;7;0;0
90;SLB BINA POTENSI PALEMBANG;69830701;SLB;Swasta;11 Mar 2026 22:03:50;47;48;11;9;4;12;0;1
91;SKB KOTA PALEMBANG;P9959714;SKB;Negeri;26 Feb 2026 10:20:57;32;531;17;16;9;6;0;1
Total;Total;Total;Total;Total;Total;2,541;18,318;703;1,019;290;688;56;41
