Data Peserta Didik Kec. Plaju - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
72;SMA NEGERI 04 PALEMBANG;10603864;SMA;Negeri;03 Mar 2026 09:10:43;120;1,018;30;67;23;30;9;1
73;SMA FITRA ABDI PALEMBANG;10609640;SMA;Swasta;07 Mar 2026 10:10:45;52;134;5;10;3;5;2;1
74;SMA MUHAMMADIYAH 04 PALEMBANG;10609661;SMA;Swasta;03 Feb 2026 15:33:47;25;47;3;7;2;7;3;1
75;SMA PATRA MANDIRI 01 PALEMBANG;10609710;SMA;Swasta;05 Mar 2026 08:44:11;85;157;8;21;12;21;6;1
76;SMA PATRA MANDIRI 02 PALEMBANG;10609711;SMA;Swasta;11 Mar 2026 10:06:34;46;54;3;9;6;8;5;1
77;SMA SEJAHTERA PALEMBANG;10609686;SMA;Swasta;07 Mar 2026 18:04:43;72;53;3;4;2;3;0;0
78;SMA SETIA DARMA PALEMBANG;10609718;SMA;Swasta;11 Mar 2026 11:45:54;34;333;12;25;2;15;2;1
79;SMA SHAILENDRA PALEMBANG;10609687;SMA;Swasta;05 Mar 2026 10:49:15;65;159;5;8;2;9;3;1
80;SMK Ar Rahman Palembang;70032133;SMK;Swasta;07 Mar 2026 09:31:33;15;21;1;3;1;1;1;0
81;SMK MUHAMMADIYAH 04 PALEMBANG;69758116;SMK;Swasta;11 Mar 2026 08:45:05;54;208;10;11;4;10;1;1
82;SMK PELAYARAN MAKARYA PALEMBANG;10603719;SMK;Swasta;-;7;24;4;5;1;6;2;1
83;SMK PELAYARAN PANGGALI NUSANTARA PALEMBANG;10609738;SMK;Swasta;05 Mar 2026 21:23:26;10;51;3;4;2;3;1;1
84;SMK PEMBANGUNAN YPT PALEMBANG;10603718;SMK;Swasta;05 Mar 2026 13:19:06;51;560;25;45;10;32;1;1
85;SMK SETIA DARMA YPGR PALEMBANG;10603674;SMK;Swasta;06 Mar 2026 09:03:38;60;800;24;36;3;28;3;1
86;SMK SHAILENDRA PALEMBANG;69965174;SMK;Swasta;03 Mar 2026 09:01:30;47;293;10;9;3;8;7;1
87;PKBM NUR BINA UTAMA;P2966337;PKBM;Swasta;18 Feb 2026 07:09:28;16;90;7;6;3;7;0;1
Total;Total;Total;Total;Total;Total;2,827;19,426;757;1,074;273;706;94;59
