Data Peserta Didik Kec. Kertapati - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
70;SD MUHAMMADIYAH 11 PALEMBANG;10603918;SD;Swasta;03 Mar 2026 08:40:29;24;158;6;10;2;6;0;2
71;SD MUHAMMADIYAH 13 PALEMBANG;10609915;SD;Swasta;25 Feb 2026 08:09:50;26;182;8;7;3;5;0;1
72;SD MUHAMMADIYAH 15 PALEMBANG;10609769;SD;Swasta;12 Mar 2026 07:17:12;22;149;6;7;2;6;1;1
73;SD PUJA HANDAYANI PALEMBANG;10609889;SD;Swasta;03 Mar 2026 09:56:09;65;214;11;10;3;11;1;1
74;SD YWKA PALEMBANG;10609895;SD;Swasta;03 Feb 2026 08:25:52;25;195;6;9;2;6;1;1
75;SMP NEGERI 12 PALEMBANG;10603688;SMP;Negeri;07 Mar 2026 06:48:38;81;829;26;54;12;27;2;1
76;SMP NEGERI 25 PALEMBANG;10603689;SMP;Negeri;12 Mar 2026 08:34:54;41;912;29;34;9;28;2;1
77;SMP NEGERI 36 PALEMBANG;10603764;SMP;Negeri;03 Mar 2026 21:05:44;48;931;30;42;9;20;2;1
78;SMP AL-HAMIDIYAH PALEMBANG;10609485;SMP;Swasta;04 Mar 2026 09:00:24;93;352;11;10;4;11;2;1
79;SMP BINA JAYA PALEMBANG;10609505;SMP;Swasta;12 Mar 2026 15:54:18;47;444;15;17;6;15;2;1
80;SMP IKHLASIYAH PALEMBANG;10609515;SMP;Swasta;04 Mar 2026 11:11:33;60;316;10;18;2;10;1;1
81;SMP KORPRI (WIDYA BAKTI) PALEMBANG;10609598;SMP;Swasta;02 Mar 2026 12:56:32;20;79;3;6;4;6;1;1
82;SMP MUHAMMADIYAH 08 PALEMBANG;10609547;SMP;Swasta;03 Mar 2026 10:39:30;125;303;11;10;1;12;0;1
83;SMP PEMBANGUNAN PALEMBANG;10609559;SMP;Swasta;05 Mar 2026 09:55:52;10;80;3;6;3;3;1;1
84;SMP PERINTIS PALEMBANG;10609561;SMP;Swasta;-;20;23;3;7;2;6;1;1
85;SMP PUJA HANDAYANI;10609574;SMP;Swasta;04 Mar 2026 10:30:26;75;102;5;4;3;5;1;1
86;SMP YWKA PALEMBANG;10609617;SMP;Swasta;13 Mar 2026 06:05:38;49;383;14;24;6;15;2;1
87;SMA NEGERI 09 PALEMBANG;10603866;SMA;Negeri;07 Mar 2026 14:44:16;138;1,053;30;66;13;30;4;1
88;SMA BINA JAYA PALEMBANG;10609629;SMA;Swasta;11 Feb 2026 14:13:30;113;620;19;19;10;23;5;1
89;SMA WIDYA BHAKTI PALEMBANG;10609702;SMA;Swasta;17 Feb 2026 13:50:15;17;68;3;11;2;5;1;1
90;SMA YWKA PALEMBANG;10609723;SMA;Swasta;12 Mar 2026 11:17:21;124;696;21;23;10;21;6;1
91;SMK BINA JAYA PALEMBANG;10603703;SMK;Swasta;11 Mar 2026 11:20:50;222;1,898;56;56;13;56;5;1
92;SMK YWKA PALEMBANG;69929355;SMK;Swasta;10 Mar 2026 07:21:04;52;376;14;21;14;17;2;1
93;PKBM KI BANTEN;P2966330;PKBM;Swasta;-;0;0;0;0;1;6;0;1
94;PKBM SRIWIJAYA;P9948287;PKBM;Swasta;-;2;66;2;2;1;4;0;0
Total;Total;Total;Total;Total;Total;3,087;20,024;728;957;270;686;52;51
