Data Peserta Didik Kec. Seberang Ulu I - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
43;SMP NEGERI 48 PALEMBANG;10603783;SMP;Negeri;07 Mar 2026 14:40:28;50;851;27;36;9;27;1;1
44;SMP NEGERI 61 PALEMBANG;70010574;SMP;Negeri;03 Mar 2026 20:12:12;111;231;8;9;1;4;0;0
45;SMP GAJAH MADA 03 PALEMBANG;10609512;SMP;Swasta;25 Feb 2026 12:11:38;23;78;3;6;2;6;2;1
46;SMP ISLAMY PALEMBANG;10609520;SMP;Swasta;04 Mar 2026 23:10:03;27;30;3;4;2;3;2;1
47;SMP MUHAMMADIYAH 05 PALEMBANG;10609544;SMP;Swasta;10 Feb 2026 11:06:49;51;193;6;14;4;8;2;1
48;SMP NURFAUZAN PALEMBANG;10609550;SMP;Swasta;-;28;68;3;13;2;12;2;1
49;SMA NEGERI 19 PALEMBANG;10603856;SMA;Negeri;05 Mar 2026 15:54:11;151;1,446;38;82;23;36;6;1
50;SMA NEGERI OLAHRAGA SRIWIJAYA PALEMBANG;10609921;SMA;Negeri;04 Mar 2026 08:39:30;51;173;7;22;2;7;1;1
51;SMAN SUMATERA SELATAN;10648016;SMA;Negeri;05 Mar 2026 08:31:47;93;300;11;36;58;18;6;2
52;SMA ALAM PALEMBANG;69943823;SMA;Swasta;12 Mar 2026 12:05:24;9;11;3;11;1;3;7;1
53;SMA BSI PALEMBANG;10610049;SMA;Swasta;06 Mar 2026 13:18:19;103;82;4;11;4;7;2;1
54;SMA GAJAH MADA 03 PALEMBANG;10609642;SMA;Swasta;11 Mar 2026 10:49:44;25;269;9;14;5;13;2;1
55;SMA METHODIST 03 PALEMBANG;10609657;SMA;Swasta;13 Mar 2026 13:35:07;20;47;3;10;5;3;4;1
56;SMA MUHAMMADIYAH 09 PALEMBANG;10609667;SMA;Swasta;06 Mar 2026 20:34:51;22;99;3;3;1;6;1;1
57;SMA NU PALEMBANG;10609669;SMA;Swasta;30 Jan 2026 15:26:48;90;474;14;15;6;12;2;1
58;SMA PGRI 02 PALEMBANG;10609676;SMA;Swasta;09 Mar 2026 13:19:51;66;805;23;37;11;23;7;1
59;SMK NEGERI 8 PALEMBANG;69857920;SMK;Negeri;11 Mar 2026 18:37:55;72;1,156;43;94;9;20;1;1
60;SMK  BHAKTI PERSADA;69830127;SMK;Swasta;04 Mar 2026 11:50:02;29;169;8;25;2;11;1;1
61;SMK BINA SRIWIJAYA INDONESIA PALEMBANG;69755983;SMK;Swasta;05 Mar 2026 10:22:28;132;512;19;20;5;19;1;1
62;SMK GAJAH MADA 3;69897078;SMK;Swasta;06 Mar 2026 11:44:37;15;220;9;11;4;9;1;1
63;SMK KESEHATAN KADER BANGSA;69952601;SMK;Swasta;13 Mar 2026 10:51:50;78;212;8;9;1;8;2;1
64;SMK MUHAMMADIYAH 02 PALEMBANG;10603724;SMK;Swasta;07 Mar 2026 18:15:02;103;529;17;47;7;24;3;1
65;SMK PELITA PALEMBANG;10648144;SMK;Swasta;-;32;21;3;8;2;3;2;1
66;PKBM LENI;P9997429;PKBM;Swasta;24 Feb 2026 00:12:41;21;45;3;4;0;3;0;0
67;PKBM PELITA;P9948232;PKBM;Swasta;30 Jan 2026 09:18:19;44;44;6;0;1;2;0;1
68;PKBM SAKILA;P9997562;PKBM;Swasta;19 Feb 2026 14:38:49;13;31;3;2;0;3;0;0
Total;Total;Total;Total;Total;Total;2,448;16,068;599;941;257;544;60;46
