Data Peserta Didik Kec. Plaju - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
25;SPS AL BAYYINAH;69773262;SPS;Swasta;06 Mar 2026 10:19:18;4;30;1;1;1;2;0;0
26;SPS AR-ROHIM;69773263;SPS;Swasta;21 Jan 2026 19:11:09;6;41;3;2;2;4;0;0
27;SD NEGERI 222 PALEMBANG;10609424;SD;Negeri;12 Mar 2026 14:03:41;26;427;16;25;3;30;0;0
28;SD NEGERI 223 PALEMBANG;10609426;SD;Negeri;07 Mar 2026 11:16:33;15;332;12;15;1;5;1;1
29;SD NEGERI 224 PALEMBANG;10604292;SD;Negeri;13 Mar 2026 12:26:10;79;816;28;37;3;14;1;1
30;SD NEGERI 225 PALEMBANG;10604303;SD;Negeri;06 Mar 2026 11:56:35;25;554;19;26;5;16;1;2
31;SD NEGERI 226 PALEMBANG;10609428;SD;Negeri;13 Mar 2026 06:16:49;45;880;29;36;9;19;0;1
32;SD NEGERI 227 PALEMBANG;10609429;SD;Negeri;03 Mar 2026 11:30:35;57;314;12;14;3;12;0;1
33;SD NEGERI 228 PALEMBANG;10609430;SD;Negeri;12 Mar 2026 13:28:53;31;335;14;16;1;6;0;0
34;SD NEGERI 229 PALEMBANG;10609431;SD;Negeri;04 Mar 2026 10:21:26;40;558;19;23;1;11;0;1
35;SD NEGERI 230 PALEMBANG;10604305;SD;Negeri;12 Mar 2026 08:24:46;23;294;11;13;2;5;0;1
36;SD NEGERI 231 PALEMBANG;10609432;SD;Negeri;12 Mar 2026 07:43:14;24;428;17;21;2;10;0;1
37;SD NEGERI 232 PALEMBANG;10604315;SD;Negeri;05 Mar 2026 11:15:22;44;451;18;23;5;10;0;1
38;SD NEGERI 233 PALEMBANG;10604314;SD;Negeri;11 Mar 2026 19:05:40;15;305;12;12;1;7;1;1
39;SD NEGERI 234 PALEMBANG;10604313;SD;Negeri;06 Mar 2026 10:59:54;31;687;25;33;3;13;1;1
40;SD NEGERI 235 PALEMBANG;10604312;SD;Negeri;02 Mar 2026 11:26:18;27;578;20;26;3;8;0;1
41;SD NEGERI 236 PALEMBANG;10604310;SD;Negeri;06 Mar 2026 04:15:29;13;508;19;23;3;10;0;1
42;SD BINTANG FAJAR;70031868;SD;Swasta;26 Feb 2026 09:11:53;19;62;5;9;4;5;0;1
43;SD IT AZIZAH PALEMBANG;69947360;SD;Swasta;13 Mar 2026 15:02:37;30;309;13;19;4;13;2;1
44;SD IT SALSABILA;69948548;SD;Swasta;25 Feb 2026 09:43:32;19;519;20;27;2;20;2;2
45;SD MUHAMMADIYAH 03 PALEMBANG;10603923;SD;Swasta;03 Mar 2026 08:51:33;47;413;17;22;7;12;0;1
46;SD PATRA MANDIRI 01 PALEMBANG;10609470;SD;Swasta;04 Mar 2026 07:05:33;38;171;9;14;4;16;2;1
47;SD PATRA MANDIRI 02 PALEMBANG;10609471;SD;Swasta;04 Mar 2026 07:25:18;26;187;8;13;5;12;2;1
48;SD PEMBERANTAS PALEMBANG;10609887;SD;Swasta;29 Jan 2026 12:35:24;12;92;6;3;2;3;0;0
49;SD TAMAN SISWA 01 SUNGAI GERONG PALEMBANG;10609892;SD;Swasta;07 Mar 2026 09:24:31;47;345;14;20;2;15;2;1
50;SD XAVERIUS 08 PALEMBANG;10609893;SD;Swasta;06 Mar 2026 10:40:49;12;72;6;6;3;6;1;1
51;SD YAYASAN REMILING MUSI;10603913;SD;Swasta;-;16;100;6;8;1;4;1;1
52;SD YP HARAPAN PALEMBANG;10609473;SD;Swasta;03 Mar 2026 11:22:10;14;72;6;5;3;6;0;1
53;SD YP INDRA PALEMBANG;10609474;SD;Swasta;03 Mar 2026 08:00:54;44;240;10;14;4;12;2;1
54;SMP NEGERI 20 PALEMBANG;10603694;SMP;Negeri;12 Mar 2026 13:55:31;65;1,125;33;51;12;17;2;1
55;SMP NEGERI 24 PALEMBANG;10603690;SMP;Negeri;13 Mar 2026 11:50:17;110;1,014;30;40;8;27;1;1
56;SMP NEGERI 56 PALEMBANG;69857924;SMP;Negeri;06 Mar 2026 08:17:01;89;813;26;35;4;13;1;1
57;SMP BUDI UTAMA PALEMBANG;10609506;SMP;Swasta;04 Mar 2026 14:05:57;12;80;3;6;4;7;0;1
58;SMP FITRA ABDI PALEMBANG;10609511;SMP;Swasta;05 Mar 2026 08:41:56;17;318;11;12;3;13;2;1
59;SMP IT AZIZAH;70030324;SMP;Swasta;05 Mar 2026 07:37:57;19;59;2;5;3;2;2;1
60;SMP IT SALSABILA;70004085;SMP;Swasta;23 Feb 2026 08:31:31;24;155;6;8;4;6;2;1
61;SMP MUHAMMADIYAH 03 PALEMBANG;10609542;SMP;Swasta;07 Mar 2026 08:51:13;27;98;3;8;1;6;1;1
62;SMP PATRA MANDIRI 01 PALEMBANG;10609611;SMP;Swasta;06 Mar 2026 13:14:19;15;49;3;7;5;3;3;1
63;SMP PATRA MANDIRI 02 PALEMBANG;10609610;SMP;Swasta;04 Mar 2026 12:07:55;18;76;4;7;6;6;2;1
64;SMP SEJAHTERA PALEMBANG;10609579;SMP;Swasta;-;34;24;3;8;5;3;1;1
65;SMP SETIA DARMA YPGR PALEMBANG;10609580;SMP;Swasta;26 Feb 2026 09:44:34;41;253;10;22;5;16;2;1
66;SMP SHAILENDRA PALEMBANG;10609582;SMP;Swasta;07 Mar 2026 10:32:04;30;62;3;4;1;6;3;1
67;SMP SRIWIJAYA PALEMBANG;10609586;SMP;Swasta;-;7;74;3;5;3;7;2;1
68;SMP XAVERIUS 05 PALEMBANG;10609603;SMP;Swasta;07 Mar 2026 20:52:09;8;29;3;3;2;3;2;1
69;SMP YLPP PLAJU PALEMBANG;10609612;SMP;Swasta;04 Mar 2026 09:41:11;75;81;3;4;3;6;2;1
70;SMA NEGERI 04 PALEMBANG;10603864;SMA;Negeri;03 Mar 2026 09:10:43;131;1,029;30;67;23;30;9;1
71;SMA FITRA ABDI PALEMBANG;10609640;SMA;Swasta;07 Mar 2026 10:10:45;53;143;5;11;3;5;2;1
72;SMA MUHAMMADIYAH 04 PALEMBANG;10609661;SMA;Swasta;03 Feb 2026 15:33:47;27;84;4;7;2;7;3;1
73;SMA PATRA MANDIRI 01 PALEMBANG;10609710;SMA;Swasta;05 Mar 2026 08:44:11;60;154;7;19;11;21;6;1
74;SMA PATRA MANDIRI 02 PALEMBANG;10609711;SMA;Swasta;11 Mar 2026 10:06:34;43;60;3;9;5;8;5;1
75;SMA SEJAHTERA PALEMBANG;10609686;SMA;Swasta;07 Mar 2026 18:04:43;36;36;3;6;2;3;0;0
76;SMA SETIA DARMA PALEMBANG;10609718;SMA;Swasta;11 Mar 2026 11:45:54;47;340;12;27;2;15;2;1
77;SMA SHAILENDRA PALEMBANG;10609687;SMA;Swasta;05 Mar 2026 10:49:15;43;187;5;6;2;9;3;1
78;SMK Ar Rahman Palembang;70032133;SMK;Swasta;07 Mar 2026 09:31:33;18;39;2;5;1;2;1;0
79;SMK MUHAMMADIYAH 04 PALEMBANG;69758116;SMK;Swasta;11 Mar 2026 08:45:05;53;282;11;13;2;11;1;1
80;SMK PELAYARAN MAKARYA PALEMBANG;10603719;SMK;Swasta;-;2;1;1;4;1;6;2;1
81;SMK PELAYARAN PANGGALI NUSANTARA PALEMBANG;10609738;SMK;Swasta;05 Mar 2026 21:23:26;13;62;3;6;2;3;1;1
82;SMK PEMBANGUNAN YPT PALEMBANG;10603718;SMK;Swasta;05 Mar 2026 13:19:06;23;467;22;47;10;32;1;1
83;SMK SETIA DARMA 2 PALEMBANG;69964521;SMK;Swasta;08 Mar 2026 13:41:42;143;238;9;15;1;9;2;1
84;SMK SETIA DARMA YPGR PALEMBANG;10603674;SMK;Swasta;06 Mar 2026 09:03:38;43;713;22;38;3;28;3;1
85;SMK SHAILENDRA PALEMBANG;69965174;SMK;Swasta;03 Mar 2026 09:01:30;55;206;8;14;3;8;7;1
86;PKBM NUR BINA UTAMA;P2966337;PKBM;Swasta;18 Feb 2026 07:09:28;15;95;7;8;3;7;0;1
Total;Total;Total;Total;Total;Total;2,527;19,961;770;1,105;265;730;95;60
