Data Guru Kec. Jakabaring - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
31;SD NEGERI 082 PALEMBANG;10603501;SD;Negeri;04 Mar 2026 19:34:28;13;279;10;12;3;6;0;0
32;SD NEGERI 083 PALEMBANG;10603500;SD;Negeri;07 Mar 2026 00:32:19;210;761;26;30;9;11;0;1
33;SD NEGERI 084 PALEMBANG;10603498;SD;Negeri;13 Mar 2026 13:06:57;45;222;8;9;3;6;0;1
34;SD NEGERI 085 PALEMBANG;10609436;SD;Negeri;06 Mar 2026 10:01:07;65;1,195;41;52;8;25;0;1
35;SD NEGERI 086 PALEMBANG;10609437;SD;Negeri;09 Mar 2026 12:20:15;35;143;6;7;3;6;0;1
36;SD NEGERI 087 PALEMBANG;10603497;SD;Negeri;10 Mar 2026 06:10:02;18;622;21;27;4;13;0;1
37;SD NEGERI 088 PALEMBANG;10609438;SD;Negeri;11 Mar 2026 14:22:07;73;1,083;39;51;8;21;0;1
38;SD NEGERI 089 PALEMBANG;10603595;SD;Negeri;12 Mar 2026 20:03:15;83;449;16;22;1;16;0;1
39;SD ALAM PALEMBANG;10647750;SD;Swasta;03 Mar 2026 08:17:27;22;81;6;11;2;6;1;1
40;SD EMPAT TUNGGAL PALEMBANG;10603925;SD;Swasta;06 Feb 2026 14:13:32;5;43;5;6;1;6;0;0
41;SD ISLAM AL ALIFAH PALEMBANG;69727833;SD;Swasta;10 Mar 2026 09:09:30;90;603;25;26;6;28;2;1
42;SD ISLAM AL-AZHAR SRIWIJAYA;69892395;SD;Swasta;09 Mar 2026 12:49:17;51;178;9;9;4;8;1;1
43;SD KEMALA BHAYANGKARI 1 PALEMBANG;10603906;SD;Swasta;13 Mar 2026 10:40:35;27;200;6;7;3;6;0;1
44;SD MAITREYAWIRA OPI;69990964;SD;Swasta;09 Mar 2026 14:45:45;120;60;5;7;1;5;0;0
45;SD METHODIST 03 PALEMBANG;10603914;SD;Swasta;03 Mar 2026 12:17:09;18;93;6;8;2;6;1;1
46;SD MUHAMMADIYAH 07 PALEMBANG;10603920;SD;Swasta;07 Mar 2026 10:23:57;5;72;6;6;1;6;1;1
47;SD PADMAJAYA PALEMBANG;10603915;SD;Swasta;12 Mar 2026 11:17:24;56;127;6;11;3;7;1;2
48;SMP NEGERI 07 PALEMBANG;10603780;SMP;Negeri;13 Mar 2026 08:35:14;225;1,005;33;55;9;22;1;1
49;SMP NEGERI 15 PALEMBANG;10603699;SMP;Negeri;07 Mar 2026 09:39:31;63;827;27;39;10;12;2;1
50;SMP NEGERI 31 PALEMBANG;10603766;SMP;Negeri;03 Mar 2026 12:06:15;277;935;30;49;12;30;2;1
51;SMP NEGERI 35 PALEMBANG;10603736;SMP;Negeri;06 Mar 2026 10:26:09;67;740;24;35;8;25;1;1
52;SMP NEGERI OLAH RAGA SRIWIJAYA PALEMBANG;10609554;SMP;Negeri;04 Mar 2026 08:30:08;207;70;3;16;6;4;2;1
53;SMP ALAM;69760862;SMP;Swasta;03 Mar 2026 12:06:01;14;28;3;5;4;3;1;1
54;SMP ISLAM AL-ALIFAH PALEMBANG;69970994;SMP;Swasta;05 Mar 2026 08:54:29;72;32;3;5;4;3;1;1
55;SMP ISLAM AL-AZHAR SRIWIJAYA PALEMBANG;69907937;SMP;Swasta;02 Mar 2026 09:34:43;63;107;4;12;4;5;1;1
56;SMP METHODIST 03 PALEMBANG;10609538;SMP;Swasta;13 Mar 2026 10:36:54;14;70;3;4;2;6;4;1
57;SMP NU PALEMBANG;10609549;SMP;Swasta;11 Mar 2026 13:05:59;78;834;27;36;5;24;1;1
58;SMP PADMAJAYA PALEMBANG;10609556;SMP;Swasta;05 Mar 2026 08:51:53;82;75;4;7;2;4;2;1
59;SMP PELITA PALEMBANG;10609558;SMP;Swasta;06 Mar 2026 20:56:52;44;69;3;4;3;3;1;1
60;SMP PGRI 01 PALEMBANG;10609563;SMP;Swasta;04 Mar 2026 08:11:53;78;338;11;24;7;14;2;1
Total;Total;Total;Total;Total;Total;2,848;15,049;570;783;194;463;30;39
