Data Guru Kec. Gandus - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
34;PAUD TAMAN ASRI;69931560;KB;Swasta;-;2;23;2;2;0;6;0;0
35;PAUD TAAM KOMALA;69876060;SPS;Swasta;-;4;1;1;0;2;2;1;0
36;SPS MAHKOTA DEWA;69858086;SPS;Swasta;19 Feb 2026 13:25:57;3;28;2;1;1;2;0;0
37;SD NEGERI 142 PALEMBANG;10603528;SD;Negeri;03 Mar 2026 08:57:35;71;286;12;15;2;8;0;1
38;SD NEGERI 143 PALEMBANG;10603527;SD;Negeri;06 Mar 2026 10:56:17;62;729;24;29;5;22;0;1
39;SD NEGERI 144 PALEMBANG;10604243;SD;Negeri;10 Mar 2026 13:24:17;34;752;24;30;4;14;0;1
40;SD NEGERI 145 PALEMBANG;10603526;SD;Negeri;10 Mar 2026 12:10:19;28;146;7;9;2;6;0;0
41;SD NEGERI 146 PALEMBANG;10603525;SD;Negeri;05 Mar 2026 12:09:46;14;377;14;17;5;13;0;1
42;SD NEGERI 147 PALEMBANG;10603524;SD;Negeri;07 Mar 2026 11:59:55;20;359;12;16;2;5;0;0
43;SD NEGERI 148 PALEMBANG;10603523;SD;Negeri;10 Mar 2026 08:37:53;127;573;22;27;6;8;0;1
44;SD NEGERI 149 PALEMBANG;10603522;SD;Negeri;13 Mar 2026 13:05:09;52;721;24;27;6;12;0;0
45;SD NEGERI 150 PALEMBANG;10603521;SD;Negeri;08 Mar 2026 10:14:28;25;444;15;18;3;12;0;1
46;SD NEGERI 151 PALEMBANG;10603520;SD;Negeri;04 Mar 2026 07:37:40;47;242;10;12;2;5;0;0
47;SD NEGERI 152 PALEMBANG;10604237;SD;Negeri;06 Mar 2026 22:44:39;9;68;6;10;1;6;0;1
48;SD NEGERI 153 PALEMBANG;10604249;SD;Negeri;12 Mar 2026 08:48:56;21;72;6;8;0;6;0;0
49;SD NEGERI 154 PALEMBANG;10603519;SD;Negeri;09 Mar 2026 14:29:09;25;111;6;8;2;6;0;1
50;SD NEGERI 155 PALEMBANG;10603504;SD;Negeri;13 Mar 2026 01:21:18;49;250;11;14;3;11;0;0
51;SD ISLAM SOPIAH;70043753;SD;Swasta;04 Mar 2026 12:10:23;48;49;2;3;2;2;0;0
52;SD ISLAM TERPADU AL HIDAYAH;70004143;SD;Swasta;03 Mar 2026 07:12:06;29;81;4;10;4;5;0;0
53;SD MUHAMMADIYAH 12 PALEMBANG;10609885;SD;Swasta;06 Mar 2026 09:58:07;25;284;11;14;3;10;0;0
54;SD TUNAS TELADAN PALEMBANG;69726543;SD;Swasta;07 Mar 2026 07:29:28;72;693;25;31;8;25;1;1
55;SMP NEGERI 05 PALEMBANG;10603742;SMP;Negeri;13 Mar 2026 08:01:06;36;658;21;28;6;21;2;1
56;SMP NEGERI 28 PALEMBANG;10603784;SMP;Negeri;20 Feb 2026 07:12:47;41;724;21;30;8;17;1;1
57;SMP NEGERI 32 PALEMBANG;10603765;SMP;Negeri;13 Mar 2026 09:42:25;112;582;18;27;9;22;1;1
58;SMP NEGERI 39 PALEMBANG;10603761;SMP;Negeri;03 Mar 2026 14:50:01;43;689;21;30;3;17;2;1
59;SMP NEGERI 47 PALEMBANG;10603730;SMP;Negeri;09 Mar 2026 13:01:56;31;720;22;27;6;21;1;1
60;SMP BINA LESTARI PALEMBANG;10609502;SMP;Swasta;07 Mar 2026 00:16:58;41;105;4;10;3;7;2;1
61;SMP ISLAM SOPIAH PALEMBANG;70044002;SMP;Swasta;09 Mar 2026 08:42:30;10;25;1;2;2;1;0;0
62;SMP TUNAS TELADAN;69985294;SMP;Swasta;12 Mar 2026 07:43:43;58;114;5;7;3;5;1;1
63;SMA NEGERI 12 PALEMBANG;10603848;SMA;Negeri;05 Mar 2026 13:53:34;48;704;21;42;11;19;3;1
64;SMA NEGERI 20 PALEMBANG;10603728;SMA;Negeri;09 Mar 2026 11:25:57;47;866;26;59;12;14;3;1
65;SMA BINA LESTARI PALEMBANG;10609632;SMA;Swasta;11 Mar 2026 10:52:39;41;188;5;10;1;6;2;1
66;SMA DIPONEGORO PALEMBANG;10609638;SMA;Swasta;09 Mar 2026 12:11:42;23;39;3;2;2;4;1;1
67;SMA MUHAMMADIYAH 08 PALEMBANG;10609665;SMA;Swasta;04 Mar 2026 08:50:40;46;237;8;15;5;8;3;1
68;SMK TI THAWALIB SRIWIJAYA;70009381;SMK;Swasta;-;0;0;0;0;0;0;0;0
69;PKBM GRIYA ASRI;P2966559;PKBM;Swasta;-;9;34;2;1;1;3;0;1
Total;Total;Total;Total;Total;Total;1,742;13,432;493;654;186;433;24;26
