Data Peserta Didik Kec. Alang-Alang Lebar - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
72;SD MUHAMMADIYAH 20 PALEMBANG;70029251;SD;Swasta;04 Mar 2026 20:17:32;14;106;5;7;5;3;0;0
73;SD PALM KIDS PALEMBANG;10609461;SD;Swasta;06 Mar 2026 09:00:09;25;192;9;9;6;34;1;0
74;SD PLUS INDO GLOBAL MANDIRI PALEMBANG;10610115;SD;Swasta;11 Mar 2026 07:29:56;60;600;24;40;10;26;2;1
75;SD RIFANDA;70031466;SD;Swasta;05 Mar 2026 12:48:19;8;26;4;6;3;4;0;1
76;SD SAINS ALUMNIKA PALEMBANG;69990267;SD;Swasta;09 Feb 2026 10:26:01;13;163;6;6;3;6;1;1
77;SMP NEGERI 19 PALEMBANG;10603755;SMP;Negeri;09 Mar 2026 17:54:28;59;1,098;34;64;14;38;4;1
78;SMP NEGERI 52 PALEMBANG;10603752;SMP;Negeri;05 Mar 2026 11:27:14;72;1,071;30;47;10;28;1;1
79;SMP NEGERI 54 PALEMBANG;10603750;SMP;Negeri;12 Mar 2026 14:03:07;34;1,074;31;48;16;29;1;1
80;SMP NEGERI 55 PALEMBANG;10603749;SMP;Negeri;04 Mar 2026 08:53:56;47;706;22;46;12;21;1;1
81;SMP Islam Alkautsar;70049611;SMP;Swasta;-;49;7;1;2;2;3;0;0
82;SMP ISLAM ASH-SHIDDIQIN;70043999;SMP;Swasta;03 Mar 2026 22:57:02;43;43;2;3;2;3;0;1
83;SMP IT AL FURQON PALEMBANG;10646288;SMP;Swasta;06 Mar 2026 10:59:23;47;458;15;39;3;15;3;1
84;SMP IT FATHONA PALEMBANG;69960773;SMP;Swasta;03 Mar 2026 10:45:47;35;59;3;4;3;3;1;1
85;SMP IT IZZATUNA PUTRI PALEMBANG;70029257;SMP;Swasta;07 Mar 2026 09:43:39;19;100;4;5;1;8;0;0
86;SMP KARYA DHARMA BHAKTI PALEMBANG;10609524;SMP;Swasta;04 Mar 2026 12:47:48;12;161;6;6;2;7;2;1
87;SMP LTI INDO GLOBAL MANDIRI PALEMBANG;10604532;SMP;Swasta;04 Mar 2026 13:23:54;53;330;12;28;4;13;2;1
88;SMP PGRI 06 PALEMBANG;10609569;SMP;Swasta;05 Mar 2026 09:19:58;30;30;3;6;3;6;3;1
89;SMP TIARA NUSANTARA PALEMBANG;69974762;SMP;Swasta;03 Mar 2026 12:12:33;16;54;3;3;4;21;3;1
90;SMA NEGERI 22 PALEMBANG;10647682;SMA;Negeri;13 Mar 2026 10:45:15;148;1,633;40;84;27;41;5;1
91;SMA IT AL FURQON PALEMBANG;10648903;SMA;Swasta;12 Mar 2026 10:41:48;56;288;10;28;3;10;6;1
92;SMA LTI IGM PALEMBANG;10609652;SMA;Swasta;13 Mar 2026 07:47:20;102;323;10;34;8;17;6;1
93;SMK AISYIYAH  PALEMBANG;10647807;SMK;Swasta;04 Mar 2026 11:58:20;58;140;8;22;12;8;2;1
94;PKBM GENTAR ALAM;P9997337;PKBM;Swasta;-;0;0;0;1;1;0;0;0
95;PKBM MUTIARA;P9934303;PKBM;Swasta;10 Feb 2026 14:01:27;21;291;14;4;1;1;0;1
96;SLB AUTIS TALANG KELAPA;69934410;SLB;Swasta;02 Mar 2026 10:53:15;27;103;17;17;4;7;0;0
97;SLB BINA POTENSI PALEMBANG;69830701;SLB;Swasta;11 Mar 2026 22:03:50;45;57;12;9;4;12;0;1
98;SPNF SKB KOTA PALEMBANG;P9959714;SKB;Negeri;26 Feb 2026 10:20:57;48;593;20;13;10;8;0;1
Total;Total;Total;Total;Total;Total;2,476;19,053;730;1,091;326;720;55;43
