Data Guru Kec. Ilir Timur II - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
82;SMA NUSA BANGSA PALEMBANG;10609673;SMA;Swasta;18 Feb 2026 11:14:33;24;16;3;6;1;5;1;1
83;SMA PEMBINA PALEMBANG;10609674;SMA;Swasta;04 Mar 2026 09:20:48;26;283;9;21;4;14;4;2
84;SMA TUNAS BANGSA PALEMBANG;10609719;SMA;Swasta;10 Mar 2026 07:31:51;60;879;28;47;15;29;6;1
85;SMA XAVERIUS 01 PALEMBANG;10609704;SMA;Swasta;06 Mar 2026 11:09:27;25;866;27;50;18;37;9;1
86;SMA XAVERIUS 04 PALEMBANG;10609707;SMA;Swasta;09 Mar 2026 15:12:18;25;105;4;6;2;9;6;1
87;SMK NEGERI 06 PALEMBANG;10603708;SMK;Negeri;13 Mar 2026 13:47:27;174;1,241;40;100;33;17;4;1
88;SMK AULIA PALEMBANG;69856920;SMK;Swasta;-;5;117;5;4;1;5;0;0
89;SMK FARMASI PALEMBANG;10646388;SMK;Swasta;09 Mar 2026 15:32:05;13;75;3;4;3;6;5;1
90;SMK KRISNA PERSADA PALEMBANG;10646186;SMK;Swasta;-;11;20;3;7;2;3;1;1
91;SMK MIGAS CATRA;70013665;SMK;Swasta;-;27;5;3;1;0;3;0;0
92;SMK PELAYARAN SINAR BAHARI PALEMBANG;10603700;SMK;Swasta;03 Mar 2026 13:58:37;24;205;8;19;4;9;5;1
93;SMK PEMBINA 01 PALEMBANG;10603717;SMK;Swasta;02 Mar 2026 14:35:38;38;610;22;30;2;30;1;1
94;SMK PEMBINA 02 PALEMBANG;10609732;SMK;Swasta;12 Mar 2026 22:05:23;32;948;29;25;9;43;5;3
95;SMK TAMAN SISWA SUNGAI BUAH PALEMBANG;10646146;SMK;Swasta;03 Mar 2026 22:39:06;19;48;5;2;1;6;1;1
96;SMK TELENIKA PALEMBANG;10609734;SMK;Swasta;05 Mar 2026 11:27:50;73;182;18;14;4;14;3;1
97;SLB A PRPCN PALEMBANG;10604008;SLB;Swasta;03 Mar 2026 06:12:07;8;26;13;13;1;13;1;1
98;SLB C YAYASAN 88 PALEMBANG;10604006;SLB;Swasta;12 Mar 2026 22:07:55;14;75;12;5;1;10;0;0
Total;Total;Total;Total;Total;Total;2,961;21,635;832;1,276;359;863;142;69
