Data Peserta Didik Kec. Plaju - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
15;SD NEGERI 236 PALEMBANG;10604310;SD;Negeri;06 Mar 2026 04:15:29;13;542;18;18;3;10;0;1
16;SD IT AZIZAH PALEMBANG;69947360;SD;Swasta;13 Mar 2026 15:02:37;26;191;9;13;3;9;0;1
17;SD IT SALSABILA;69948548;SD;Swasta;25 Feb 2026 09:43:32;52;260;13;17;4;13;1;2
18;SD MUHAMMADIYAH 03 PALEMBANG;10603923;SD;Swasta;03 Mar 2026 08:51:33;23;454;17;18;2;12;1;1
19;SD PATRA MANDIRI 01 PALEMBANG;10609470;SD;Swasta;04 Mar 2026 07:05:33;40;210;10;11;4;11;2;1
20;SD PATRA MANDIRI 02 PALEMBANG;10609471;SD;Swasta;04 Mar 2026 07:25:18;40;291;12;17;4;13;2;1
21;SD PATRA MANDIRI 03 PALEMBANG;10609472;SD;Swasta;-;5;61;5;6;3;6;2;1
22;SD PEMBERANTAS PALEMBANG;10609887;SD;Swasta;29 Jan 2026 12:35:24;7;108;6;6;2;3;0;0
23;SD TAMAN SISWA 01 SUNGAI GERONG PALEMBANG;10609892;SD;Swasta;07 Mar 2026 09:24:31;34;401;15;20;1;13;2;1
24;SD XAVERIUS 08 PALEMBANG;10609893;SD;Swasta;06 Mar 2026 10:40:49;30;80;6;9;2;6;1;1
25;SD YAYASAN REMILING MUSI;10603913;SD;Swasta;-;9;147;7;7;1;4;1;1
26;SD YP HARAPAN PALEMBANG;10609473;SD;Swasta;03 Mar 2026 11:22:10;28;87;6;8;1;6;0;1
27;SD YP INDRA PALEMBANG;10609474;SD;Swasta;03 Mar 2026 08:00:54;7;169;8;10;3;12;1;1
28;SMP NEGERI 20 PALEMBANG;10603694;SMP;Negeri;12 Mar 2026 13:55:31;51;985;33;56;14;17;2;1
29;SMP NEGERI 24 PALEMBANG;10603690;SMP;Negeri;13 Mar 2026 11:50:17;161;923;30;56;9;26;2;1
30;SMP NEGERI 56 PALEMBANG;69857924;SMP;Negeri;06 Mar 2026 08:17:01;46;547;18;28;3;9;1;1
31;SMP BUDI UTAMA PALEMBANG;10609506;SMP;Swasta;04 Mar 2026 14:05:57;31;140;6;13;1;9;0;1
32;SMP FITRA ABDI PALEMBANG;10609511;SMP;Swasta;05 Mar 2026 08:41:56;32;304;10;10;3;10;2;1
33;SMP MUHAMMADIYAH 03 PALEMBANG;10609542;SMP;Swasta;07 Mar 2026 08:51:13;28;85;3;8;1;6;1;1
34;SMP PATRA MANDIRI 01 PALEMBANG;10609611;SMP;Swasta;06 Mar 2026 13:14:19;63;191;7;16;3;7;2;1
35;SMP PATRA MANDIRI 02 PALEMBANG;10609610;SMP;Swasta;04 Mar 2026 12:07:55;46;140;6;9;5;6;2;1
36;SMP SEJAHTERA PALEMBANG;10609579;SMP;Swasta;-;33;33;3;9;4;3;1;1
37;SMP SETIA DARMA YPGR PALEMBANG;10609580;SMP;Swasta;26 Feb 2026 09:44:34;33;470;16;19;5;16;2;1
38;SMP SHAILENDRA PALEMBANG;10609582;SMP;Swasta;07 Mar 2026 10:32:04;50;140;5;6;1;6;3;1
39;SMP SRIWIJAYA PALEMBANG;10609586;SMP;Swasta;-;26;126;6;5;3;7;1;1
40;SMP XAVERIUS 05 PALEMBANG;10609603;SMP;Swasta;07 Mar 2026 20:52:09;9;42;3;4;2;3;2;1
41;SMP YLPP PLAJU PALEMBANG;10609612;SMP;Swasta;04 Mar 2026 09:41:11;13;91;4;4;2;6;1;1
42;SMP YP HARAPAN PALEMBANG;10609613;SMP;Swasta;-;0;0;0;0;0;3;0;1
43;SMA NEGERI 04 PALEMBANG;10603864;SMA;Negeri;03 Mar 2026 09:10:43;131;944;29;56;21;29;5;1
44;SMA FITRA ABDI PALEMBANG;10609640;SMA;Swasta;07 Mar 2026 10:10:45;88;138;5;12;4;6;2;1
45;SMA MUHAMMADIYAH 04 PALEMBANG;10609661;SMA;Swasta;03 Feb 2026 15:33:47;29;70;3;8;2;7;3;1
46;SMA PATRA MANDIRI 01 PALEMBANG;10609710;SMA;Swasta;05 Mar 2026 08:44:11;111;312;14;32;5;21;6;1
47;SMA PATRA MANDIRI 02 PALEMBANG;10609711;SMA;Swasta;11 Mar 2026 10:06:34;83;62;4;12;6;8;5;1
48;SMA SEJAHTERA PALEMBANG;10609686;SMA;Swasta;07 Mar 2026 18:04:43;23;58;3;4;1;3;0;1
49;SMA SETIA DARMA PALEMBANG;10609718;SMA;Swasta;11 Mar 2026 11:45:54;32;331;11;23;1;15;2;1
50;SMA SHAILENDRA PALEMBANG;10609687;SMA;Swasta;05 Mar 2026 10:49:15;75;145;6;15;2;9;3;1
51;SMK MUHAMMADIYAH 04 PALEMBANG;69758116;SMK;Swasta;11 Mar 2026 08:45:05;97;132;7;12;1;7;1;1
52;SMK PELAYARAN MAKARYA PALEMBANG;10603719;SMK;Swasta;-;12;57;4;4;1;6;2;1
53;SMK PELAYARAN PANGGALI NUSANTARA PALEMBANG;10609738;SMK;Swasta;05 Mar 2026 21:23:26;10;100;4;6;2;4;1;1
54;SMK PEMBANGUNAN YPT PALEMBANG;10603718;SMK;Swasta;05 Mar 2026 13:19:06;111;649;24;36;6;29;1;1
55;SMK SETIA DARMA YPGR PALEMBANG;10603674;SMK;Swasta;06 Mar 2026 09:03:38;57;816;23;32;2;27;1;1
56;SMK SHAILENDRA PALEMBANG;69965174;SMK;Swasta;03 Mar 2026 09:01:30;38;394;13;17;3;8;7;1
Total;Total;Total;Total;Total;Total;2,22;18,36;677;969;194;583;76;54
