Data Guru Kec. Bukit Kecil - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
20;SD NEGERI 137 PALEMBANG;10604246;SD;Negeri;03 Mar 2026 09:57:37;47;120;6;12;6;12;0;1
21;SD NEGERI 138 PALEMBANG;10603516;SD;Negeri;13 Mar 2026 09:24:54;65;468;19;26;6;25;2;1
22;SD NEGERI 139 PALEMBANG;10603517;SD;Negeri;13 Mar 2026 11:56:18;32;392;16;23;4;19;0;0
23;SD NEGERI 140 PALEMBANG;10603518;SD;Negeri;12 Mar 2026 09:15:18;102;212;10;16;4;14;0;1
24;SD NEGERI 141 PALEMBANG;10603529;SD;Negeri;11 Mar 2026 08:08:10;106;636;24;28;3;13;0;1
25;SD ISLAM MAHAD DARUSSALAM;69960802;SD;Swasta;01 Mar 2026 00:24:43;48;127;8;13;6;12;0;1
26;SD IT HARAPAN MULIA PALEMBANG;10609441;SD;Swasta;07 Mar 2026 16:58:04;66;701;24;53;6;29;2;1
27;SD IT ROYAL ISLAMIC SCHOOL;70011098;SD;Swasta;13 Mar 2026 07:25:37;23;234;11;16;7;13;1;1
28;SD KARTIKA II 3 PALEMBANG;10603905;SD;Swasta;09 Mar 2026 14:39:39;21;280;12;15;6;15;1;1
29;SD MUHAMMADIYAH 01 PALEMBANG;10609916;SD;Swasta;03 Mar 2026 07:57:21;26;683;24;27;8;20;1;1
30;SD XAVERIUS 04 PALEMBANG;10609466;SD;Swasta;03 Mar 2026 08:54:39;40;422;18;22;6;18;2;1
31;SMP NEGERI 01 PALEMBANG;10603773;SMP;Negeri;07 Mar 2026 05:15:24;35;1,164;31;47;12;30;4;1
32;SMP NEGERI 02 PALEMBANG;10603695;SMP;Negeri;05 Mar 2026 08:07:19;94;925;28;49;7;28;1;2
33;SMP FAUZIAH PALEMBANG;10648884;SMP;Swasta;03 Mar 2026 08:27:46;16;67;3;6;4;3;0;1
34;SMP IT HARAPAN MULIA PALEMBANG;69825144;SMP;Swasta;13 Mar 2026 08:24:52;57;359;12;20;4;12;3;1
35;SMP IT ROYAL ISLAMIC SCHOOL;70040985;SMP;Swasta;03 Mar 2026 08:50:54;31;14;3;8;7;3;2;1
36;SMP MUHAMMADIYAH 01 PALEMBANG;10609539;SMP;Swasta;07 Mar 2026 12:51:52;57;226;7;13;5;11;3;1
37;SMP PGRI 09 PALEMBANG;10609571;SMP;Swasta;07 Mar 2026 10:44:52;46;57;3;5;5;6;2;1
38;SMP TARBIYAH PALEMBANG;10609590;SMP;Swasta;06 Mar 2026 13:31:06;19;34;3;5;4;3;1;1
39;SMA IT HARAPAN MULIA;70015790;SMA;Swasta;13 Mar 2026 11:31:14;80;260;8;28;3;9;4;1
40;SMA MUHAMMADIYAH 02 PALEMBANG;10609659;SMA;Swasta;12 Mar 2026 13:39:49;70;269;9;15;4;13;5;1
41;SMK KEPERAWATAN GIGI BINA MEDI KARYA;70042807;SMK;Swasta;05 Mar 2026 11:55:32;28;13;2;12;2;3;1;1
42;PKBM ATHREE;P9959781;PKBM;Swasta;28 Feb 2026 10:35:54;17;205;18;3;3;6;0;1
43;PKBM CAHAYA;P2966334;PKBM;Swasta;09 Mar 2026 10:59:47;31;202;12;10;3;3;0;1
Total;Total;Total;Total;Total;Total;1,335;9,279;377;552;155;382;37;28
