Data Guru Kec. Ilir Barat II - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
26;SD NEGERI 032 PALEMBANG;10603467;SD;Negeri;06 Mar 2026 20:07:44;69;258;12;16;2;5;0;1
27;SD NEGERI 033 PALEMBANG;10603466;SD;Negeri;13 Mar 2026 08:20:15;72;819;27;34;3;22;1;1
28;SD NEGERI 034 PALEMBANG;10603465;SD;Negeri;05 Mar 2026 13:50:23;37;363;14;18;3;11;1;1
29;SD NEGERI 035 PALEMBANG;10603464;SD;Negeri;04 Mar 2026 11:32:50;56;988;33;43;8;16;1;1
30;SD NEGERI 036 PALEMBANG;10603475;SD;Negeri;10 Mar 2026 08:22:41;21;106;6;9;0;6;1;0
31;SD NEGERI 037 PALEMBANG;10603559;SD;Negeri;06 Mar 2026 12:30:54;32;200;10;11;3;6;1;1
32;SD NEGERI 038 PALEMBANG;10603542;SD;Negeri;10 Mar 2026 09:17:55;65;372;16;20;1;12;1;1
33;SD ADVENT I PALEMBANG;10609439;SD;Swasta;02 Mar 2026 09:01:51;14;37;6;6;1;6;2;1
34;SMP NEGERI 13 PALEMBANG;10603757;SMP;Negeri;07 Mar 2026 14:21:51;65;1,047;30;44;13;15;1;1
35;SMP NEGERI 43 PALEMBANG;10603769;SMP;Negeri;02 Mar 2026 23:41:05;28;717;22;38;8;21;1;1
36;SMP ADVENT PALEMBANG;10609484;SMP;Swasta;15 Feb 2026 15:37:30;14;24;3;1;2;3;2;2
37;SMP ISLAM AZ-ZAHRAH 01 PALEMBANG;10609491;SMP;Swasta;03 Mar 2026 09:10:43;30;296;10;24;7;11;2;1
38;SMP TELADAN PALEMBANG;10609591;SMP;Swasta;20 Feb 2026 13:31:40;11;45;3;4;1;3;1;1
39;SMP TRI DHARMA PALEMBANG;10609593;SMP;Swasta;03 Mar 2026 11:16:11;18;169;6;9;9;13;4;1
40;SMA AZ-ZAHRAH PALEMBANG;10609645;SMA;Swasta;10 Mar 2026 08:58:25;102;364;11;22;8;11;7;1
41;SMA SJAKHYAKIRTI PALEMBANG;10609691;SMA;Swasta;12 Mar 2026 16:39:00;396;422;13;23;8;19;4;1
42;SMA TELADAN PALEMBANG;10609695;SMA;Swasta;22 Jan 2026 12:23:03;17;29;3;3;0;3;2;1
43;SMA TRI DHARMA PALEMBANG;10609697;SMA;Swasta;09 Mar 2026 08:53:01;26;272;9;12;1;16;7;1
44;SMK SJAKHYAKIRTI PALEMBANG;69859654;SMK;Swasta;05 Mar 2026 08:29:19;55;187;6;14;3;6;1;1
45;SMK TRI DHARMA PALEMBANG;10609735;SMK;Swasta;06 Mar 2026 14:26:44;38;580;20;20;3;33;4;1
46;PKBM AL - AKBAR;P9948243;PKBM;Swasta;12 Mar 2026 10:18:47;11;126;8;2;1;3;0;1
47;PKBM AL-MARFUAH;P2966338;PKBM;Swasta;30 Jan 2026 14:29:11;25;93;8;7;2;3;1;1
48;PKBM HOMESCHOOLING HSPG PALEMBANG;P9948061;PKBM;Swasta;09 Mar 2026 10:05:22;38;113;12;23;1;6;0;1
Total;Total;Total;Total;Total;Total;1,629;9,366;376;498;137;340;46;34
