Data Peserta Didik Kec. Kertapati - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
77;SMP PERINTIS PALEMBANG;10609561;SMP;Swasta;-;16;12;3;7;2;6;1;1
78;SMP PUJA HANDAYANI;10609574;SMP;Swasta;04 Mar 2026 10:30:26;18;124;6;4;3;5;1;1
79;SMP YWKA PALEMBANG;10609617;SMP;Swasta;13 Mar 2026 06:05:38;46;311;11;18;6;15;2;1
80;SMA NEGERI 09 PALEMBANG;10603866;SMA;Negeri;07 Mar 2026 14:44:16;144;1,091;31;74;14;31;4;1
81;SMA BINA JAYA PALEMBANG;10609629;SMA;Swasta;11 Feb 2026 14:13:30;69;681;21;19;11;21;7;1
82;SMA WIDYA BHAKTI PALEMBANG;10609702;SMA;Swasta;17 Feb 2026 13:50:15;37;73;3;12;2;5;1;1
83;SMA YWKA PALEMBANG;10609723;SMA;Swasta;12 Mar 2026 11:17:21;101;710;21;19;10;21;5;1
84;SMK BINA JAYA PALEMBANG;10603703;SMK;Swasta;11 Mar 2026 11:20:50;200;1,947;59;51;12;59;5;1
85;SMK YWKA PALEMBANG;69929355;SMK;Swasta;10 Mar 2026 07:21:04;26;325;14;17;15;18;2;1
86;PKBM KI BANTEN;P2966330;PKBM;Swasta;-;0;0;0;0;0;0;0;0
87;PKBM SRIWIJAYA;P9948287;PKBM;Swasta;-;4;34;4;0;0;4;0;0
Total;Total;Total;Total;Total;Total;2,448;20,094;739;928;276;686;51;44
