Data Guru Kec. Ilir Barat I - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
121;SMP IT IZZUDIN PALEMBANG;10644711;SMP;Swasta;27 Feb 2026 11:43:23;20;310;11;8;4;16;2;1
122;SMP PALEMBANG HARAPAN;10648886;SMP;Swasta;06 Mar 2026 16:52:37;13;160;6;4;7;12;2;1
123;SMP PGRI 07 PALEMBANG;10609570;SMP;Swasta;04 Mar 2026 09:07:25;15;114;3;10;1;4;0;0
124;SMP PTI PALEMBANG;10609573;SMP;Swasta;13 Mar 2026 17:18:04;27;46;3;10;2;9;2;1
125;SMP SRIJAYA NEGARA PALEMBANG;10609585;SMP;Swasta;05 Mar 2026 07:48:17;39;155;6;13;5;7;2;1
126;SMP XAVERIUS 02 PALEMBANG;10609600;SMP;Swasta;06 Mar 2026 08:30:00;7;144;6;8;5;11;3;1
127;SMP YULIS PALEMBANG;10609616;SMP;Swasta;03 Mar 2026 23:37:13;10;63;3;5;1;3;1;1
128;SMA NEGERI 01 PALEMBANG;10603865;SMA;Negeri;05 Mar 2026 13:52:22;57;1,238;36;79;41;43;10;4
129;SMA NEGERI 02 PALEMBANG;10603845;SMA;Negeri;10 Mar 2026 11:29:24;155;1,369;34;72;11;34;6;1
130;SMA NEGERI 10 PALEMBANG;10603850;SMA;Negeri;13 Mar 2026 09:20:11;135;1,744;41;92;13;41;6;1
131;SMA NEGERI 11 PALEMBANG;10603849;SMA;Negeri;04 Mar 2026 11:41:26;88;1,409;39;76;20;26;6;1
132;SMA AL-AMALUL KHAIR PALEMBANG;10609620;SMA;Swasta;07 Mar 2026 09:40:47;67;303;11;14;4;11;6;1
133;SMA ARINDA PALEMBANG;10609622;SMA;Swasta;09 Mar 2026 11:49:06;32;109;4;6;4;4;6;1
134;SMA ETHIKA PALEMBANG;10609639;SMA;Swasta;13 Mar 2026 17:04:27;135;112;4;14;3;5;2;1
135;SMA IT BINA ILMI PALEMBANG;69981952;SMA;Swasta;03 Mar 2026 13:41:00;43;98;6;8;2;6;1;1
136;SMA IT IZZUDDIN PALEMBANG;10648904;SMA;Swasta;06 Mar 2026 17:22:48;27;142;6;14;3;7;2;1
137;SMA PALEMBANG HARAPAN;10648905;SMA;Swasta;06 Mar 2026 18:12:41;19;65;5;9;2;14;2;1
138;SMA PGRI 01 PALEMBANG;10609675;SMA;Swasta;05 Mar 2026 20:45:56;42;568;17;28;3;12;4;1
