Data Guru Kec. Gandus - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
60;SMP NEGERI 28 PALEMBANG;10603784;SMP;Negeri;20 Feb 2026 07:12:47;60;706;21;28;8;17;1;1
61;SMP NEGERI 32 PALEMBANG;10603765;SMP;Negeri;13 Mar 2026 09:42:25;42;605;18;29;9;22;1;1
62;SMP NEGERI 39 PALEMBANG;10603761;SMP;Negeri;03 Mar 2026 14:50:01;67;567;18;28;5;18;2;1
63;SMP NEGERI 47 PALEMBANG;10603730;SMP;Negeri;09 Mar 2026 13:01:56;32;753;22;35;8;22;1;1
64;SMP BINA LESTARI PALEMBANG;10609502;SMP;Swasta;07 Mar 2026 00:16:58;25;90;5;12;0;7;3;1
65;SMP DIPENOGORO PALEMBANG;10609510;SMP;Swasta;-;0;0;0;0;0;3;0;1
66;SMP TUNAS TELADAN;69985294;SMP;Swasta;12 Mar 2026 07:43:43;51;96;4;6;2;4;1;1
67;SMA NEGERI 12 PALEMBANG;10603848;SMA;Negeri;05 Mar 2026 13:53:34;80;661;19;38;11;19;3;1
68;SMA NEGERI 20 PALEMBANG;10603728;SMA;Negeri;09 Mar 2026 11:25:57;96;885;26;52;13;14;3;1
69;SMA BINA LESTARI PALEMBANG;10609632;SMA;Swasta;11 Mar 2026 10:52:39;16;206;6;9;2;6;6;1
70;SMA DIPONEGORO PALEMBANG;10609638;SMA;Swasta;09 Mar 2026 12:11:42;23;45;3;0;2;4;0;1
71;SMA MUHAMMADIYAH 08 PALEMBANG;10609665;SMA;Swasta;04 Mar 2026 08:50:40;33;194;7;13;4;8;0;1
72;SMK TI THAWALIB SRIWIJAYA;70009381;SMK;Swasta;-;0;0;0;0;0;0;0;0
73;PKBM GRIYA ASRI;P2966559;PKBM;Swasta;-;13;203;2;6;1;3;0;1
Total;Total;Total;Total;Total;Total;1,597;12,9;464;646;183;433;27;28
