Data Peserta Didik Kec. Ilir Timur III - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
51;SMP AZIZIAH PLUS PALEMBANG;10609920;SMP;Swasta;24 Feb 2026 07:15:00;50;158;6;10;1;6;1;1
52;SMP BINA WARGA PALEMBANG;10609504;SMP;Swasta;10 Mar 2026 10:41:04;145;115;5;13;6;6;2;3
53;SMP IBA PALEMBANG;10609482;SMP;Swasta;12 Mar 2026 07:55:48;86;208;7;14;7;11;4;1
54;SMP IGNATIUS GLOBAL SCHOOL PALEMBANG;10648887;SMP;Swasta;10 Mar 2026 07:55:49;52;597;19;20;2;19;5;1
55;SMP INDRIASANA PALEMBANG;10609517;SMP;Swasta;07 Mar 2026 09:42:53;71;190;7;11;5;9;2;1
56;SMP KARYA ABADI PALEMBANG;10609523;SMP;Swasta;03 Mar 2026 14:03:14;22;39;3;6;1;3;1;1
57;SMP KUSUMA BANGSA PALEMBANG;10609531;SMP;Swasta;03 Mar 2026 09:20:39;15;304;11;20;3;15;7;1
58;SMP MAITREYAWIRA;10647152;SMP;Swasta;23 Feb 2026 08:45:20;46;259;10;19;3;10;3;1
59;SMP NURUL AMAL PALEMBANG;10609551;SMP;Swasta;06 Mar 2026 08:55:55;66;167;6;11;7;6;2;1
60;SMP SINGAPORE INDONESIAN SCHOOL;69983924;SMP;Swasta;27 Feb 2026 09:34:49;79;53;3;8;0;3;3;1
61;SMP YPI TUNAS BANGSA PALEMBANG;10609595;SMP;Swasta;10 Mar 2026 12:28:32;30;861;22;24;3;22;2;1
62;PKBM HOMESCHOOLING RSI INDONESIA;P9948039;PKBM;Swasta;05 Mar 2026 10:16:57;16;144;9;3;1;11;0;1
63;PKBM HOMESCOOLING CATUR;P9948221;PKBM;Swasta;-;0;0;0;0;0;6;0;0
64;PKBM MELATI MUJAHIDIN;P2966561;PKBM;Swasta;11 Feb 2026 18:08:28;26;114;6;6;1;4;0;1
Total;Total;Total;Total;Total;Total;2,223;12,429;491;713;163;521;57;41
