Data Guru Kec. Ilir Timur II - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
33;SD NEGERI 047 PALEMBANG;10603604;SD;Negeri;12 Mar 2026 21:37:07;16;634;24;29;5;20;0;1
34;SD NEGERI 048 PALEMBANG;10603570;SD;Negeri;11 Mar 2026 08:31:53;23;534;22;32;5;19;0;1
35;SD NEGERI 049 PALEMBANG;10603564;SD;Negeri;05 Mar 2026 10:06:37;15;22;4;6;3;8;0;0
36;SD NEGERI 050 PALEMBANG;10603585;SD;Negeri;12 Mar 2026 11:20:20;18;591;22;27;5;18;1;2
37;SD NEGERI 051 PALEMBANG;10603579;SD;Negeri;05 Mar 2026 08:29:29;10;223;11;12;4;7;0;0
38;SD NEGERI 052 PALEMBANG;10603655;SD;Negeri;12 Mar 2026 09:37:09;17;135;6;9;2;6;0;1
39;SD NEGERI 053 PALEMBANG;10603646;SD;Negeri;13 Mar 2026 12:32:02;39;455;16;20;2;8;0;0
40;SD NEGERI 058 PALEMBANG;10603956;SD;Negeri;12 Mar 2026 12:00:25;13;422;16;17;3;16;1;1
41;SD NEGERI 062 PALEMBANG;10603632;SD;Negeri;11 Mar 2026 07:11:02;22;342;14;18;4;7;0;1
42;SD NEGERI 063 PALEMBANG;10603631;SD;Negeri;07 Mar 2026 09:08:34;31;239;12;16;2;8;0;1
43;SD NEGERI 064 PALEMBANG;10609434;SD;Negeri;12 Mar 2026 12:15:57;11;276;12;15;2;6;0;0
44;SD NEGERI 065 PALEMBANG;10603616;SD;Negeri;11 Mar 2026 06:05:57;9;213;10;14;2;8;1;1
45;SD BINA WARGA PALEMBANG;10609878;SD;Swasta;11 Feb 2026 11:00:18;14;230;11;13;3;11;0;1
46;SD IT BINA ILMI LEMABANG PALEMBANG;69975431;SD;Swasta;05 Mar 2026 07:58:54;62;474;20;28;4;23;2;1
47;SD IT FATHONA LEMABANG;70007084;SD;Swasta;10 Mar 2026 14:51:03;16;155;7;7;5;8;0;1
48;SD KARTIKA II 01 PALEMBANG;10603904;SD;Swasta;06 Mar 2026 21:32:59;15;100;6;11;3;6;1;2
49;SD MUHAMMADIYAH 09 PALEMBANG;10603910;SD;Swasta;11 Mar 2026 20:47:28;11;299;14;19;2;12;2;2
50;SD MUHAMMADIYAH 10 PALEMBANG;10609449;SD;Swasta;05 Mar 2026 07:40:53;15;225;12;15;4;10;0;1
51;SD TAMAN SISWA PENDAWA PALEMBANG;10603991;SD;Swasta;06 Mar 2026 09:51:45;15;78;6;5;2;3;0;0
52;SD TAMAN SISWA SUNGAI BUAH PALEMBANG;10603990;SD;Swasta;03 Mar 2026 10:04:13;13;127;6;9;4;8;1;1
53;SD XAVERIUS 03 PALEMBANG;10603987;SD;Swasta;04 Mar 2026 13:14:05;21;244;12;14;3;12;3;1
54;SMP NEGERI 08 PALEMBANG;10603774;SMP;Negeri;12 Mar 2026 14:31:54;14;1,195;33;62;5;34;6;1
55;SMP NEGERI 42 PALEMBANG;10603733;SMP;Negeri;06 Mar 2026 10:47:37;33;735;22;51;8;23;2;1
56;SMP IT BINA ILMI LEMABANG;70041308;SMP;Swasta;24 Feb 2026 09:10:40;9;144;6;12;2;6;0;0
57;SMP IT FATHONA LEMABANG;70043468;SMP;Swasta;12 Mar 2026 11:46:29;10;1;1;1;1;3;0;1
58;SMP JIHADIYAH PALEMBANG;10609521;SMP;Swasta;05 Mar 2026 09:44:37;8;36;3;7;4;6;2;1
59;SMP KARTIKA II-1 PALEMBANG;10609522;SMP;Swasta;11 Mar 2026 12:08:53;19;51;3;11;4;8;2;1
60;SMP MUHAMMADIYAH 07 PALEMBANG;10609546;SMP;Swasta;05 Mar 2026 09:53:56;13;145;6;10;4;12;2;1
61;SMP NURUL QOMAR PALEMBANG;10609553;SMP;Swasta;05 Mar 2026 09:01:10;26;79;4;11;2;6;2;1
62;SMP PEMBINA PALEMBANG;10609560;SMP;Swasta;29 Jan 2026 13:11:33;3;85;3;6;3;9;2;1
63;SMP TAMAN SISWA SUNGAI BUAH PALEMBANG;10609589;SMP;Swasta;05 Mar 2026 14:38:24;12;31;3;5;2;3;0;1
64;SMP XAVERIUS 03 PALEMBANG;10609601;SMP;Swasta;04 Mar 2026 13:41:18;13;143;6;10;4;6;3;1
65;SMP YASPRI PALEMBANG;10609609;SMP;Swasta;03 Mar 2026 21:31:05;11;52;3;6;1;3;2;1
66;SMA NEGERI 05 PALEMBANG;10603842;SMA;Negeri;07 Mar 2026 20:05:17;70;1,193;33;64;20;33;5;1
67;SMA NEGERI 18 PALEMBANG;10603857;SMA;Negeri;05 Mar 2026 09:46:17;40;1,155;32;65;11;32;3;1
68;SMA AZIZIAH PALEMBANG;69831955;SMA;Swasta;03 Mar 2026 08:11:24;16;145;5;18;1;8;5;1
69;SMA BETHESDA PALEMBANG;70045658;SMA;Swasta;10 Mar 2026 14:24:57;9;76;3;11;2;5;4;1
70;SMA BHAKTI NUSANTARA PALEMBANG;10609625;SMA;Swasta;08 Mar 2026 22:20:12;10;34;3;12;3;7;4;1
71;SMA BINA WARGA 01 PALEMBANG;10609633;SMA;Swasta;03 Mar 2026 09:20:33;31;879;25;42;8;25;6;2
72;SMA BINA WARGA 02 PALEMBANG;10609634;SMA;Swasta;05 Mar 2026 09:24:03;38;841;24;38;12;24;6;1
73;SMA IBA PALEMBANG;10609712;SMA;Swasta;13 Mar 2026 08:49:13;13;95;4;11;4;12;6;1
74;SMA Kusuma Bangsa Palembang;10609651;SMA;Swasta;12 Mar 2026 10:51:56;29;728;22;49;8;23;6;1
75;SMA MAITREYAWIRA PALEMBANG;69970716;SMA;Swasta;26 Jan 2026 18:24:19;8;348;11;20;3;14;4;1
76;SMA MUHAMMADIYAH 05 PALEMBANG;10609662;SMA;Swasta;10 Mar 2026 18:16:12;24;452;14;21;3;16;2;1
77;SMA NURUL AMAL PALEMBANG;10609670;SMA;Swasta;02 Mar 2026 11:36:40;6;55;3;10;3;6;2;1
78;SMA NURUL QOMAR PALEMBANG;10609672;SMA;Swasta;10 Mar 2026 10:59:58;20;61;3;10;4;7;3;1
79;SMA NUSA BANGSA PALEMBANG;10609673;SMA;Swasta;18 Feb 2026 11:14:33;10;15;3;8;1;5;1;1
80;SMA PEMBINA PALEMBANG;10609674;SMA;Swasta;04 Mar 2026 09:20:48;29;230;8;13;5;14;4;2
81;SMA SINGAPORE SCHOOL;70045321;SMA;Swasta;23 Feb 2026 08:37:21;18;44;2;7;6;2;1;1
82;SMA TUNAS BANGSA PALEMBANG;10609719;SMA;Swasta;10 Mar 2026 07:31:51;25;912;23;46;16;29;6;1
83;SMA XAVERIUS 01 PALEMBANG;10609704;SMA;Swasta;06 Mar 2026 11:09:27;1;1,007;29;47;21;37;8;1
84;SMA XAVERIUS 04 PALEMBANG;10609707;SMA;Swasta;09 Mar 2026 15:12:18;9;162;6;10;4;9;6;1
85;SMK NEGERI 06 PALEMBANG;10603708;SMK;Negeri;13 Mar 2026 13:47:27;102;1,587;47;91;24;16;4;1
86;SMK AULIA PALEMBANG;69856920;SMK;Swasta;-;0;0;0;5;1;0;0;0
87;SMK FARMASI PALEMBANG;10646388;SMK;Swasta;09 Mar 2026 15:32:05;7;61;3;6;2;6;5;1
88;SMK KRISNA PERSADA PALEMBANG;10646186;SMK;Swasta;-;0;0;0;3;0;0;0;0
89;SMK MIGAS CATRA;70013665;SMK;Swasta;-;0;0;0;0;0;0;0;0
90;SMK PELAYARAN SINAR BAHARI PALEMBANG;10603700;SMK;Swasta;03 Mar 2026 13:58:37;1;326;12;21;3;12;5;1
91;SMK PEMBINA 01 PALEMBANG;10603717;SMK;Swasta;02 Mar 2026 14:35:38;15;418;18;25;2;23;1;1
92;SMK PEMBINA 02 PALEMBANG;10609732;SMK;Swasta;12 Mar 2026 22:05:23;22;707;24;26;5;41;5;3
93;SMK TAMAN SISWA SUNGAI BUAH PALEMBANG;10646146;SMK;Swasta;03 Mar 2026 22:39:06;7;30;4;5;1;6;1;1
94;SMK TELENIKA PALEMBANG;10609734;SMK;Swasta;05 Mar 2026 11:27:50;40;95;11;24;4;14;3;1
95;SLB A PRPCN PALEMBANG;10604008;SLB;Swasta;03 Mar 2026 06:12:07;7;26;12;8;0;13;1;1
96;SLB C YAYASAN 88 PALEMBANG;10604006;SLB;Swasta;12 Mar 2026 22:07:55;15;92;11;5;0;9;0;0
97;Taman Kanak-Kanak Singapore Indonesian School Palembang;90101088;SPK TK;Swasta;09 Mar 2026 15:38:00;13;99;6;12;7;6;0;1
98;Sekolah Dasar Singapore School Palembang;69867953;SPK SD;Swasta;04 Mar 2026 13:45:35;20;369;18;21;7;18;5;2
Total;Total;Total;Total;Total;Total;1,438;21,964;845;1,375;348;891;147;72
