Data Guru Kec. Ilir Barat I - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
43;KB AL-MAGHFIROH;69986257;KB;Swasta;07 Mar 2026 12:13:07;29;38;3;3;1;3;0;0
44;KB Asuhan Bunda 1;69773119;KB;Swasta;-;2;18;1;1;1;2;0;0
45;KB ATHAYA NAFFA;69981589;KB;Swasta;03 Mar 2026 14:03:10;7;25;2;3;3;2;0;0
46;KB BUBBLE KIDZ;69983671;KB;Swasta;-;0;0;0;0;0;0;0;0
47;KB CEMPAKA;69773128;KB;Swasta;-;0;0;0;0;0;2;0;0
48;KB Cerdas;69773122;KB;Swasta;05 Mar 2026 10:16:43;3;10;1;1;1;1;0;0
49;KB DOA IBU;69968595;KB;Swasta;-;7;18;2;1;2;2;0;0
50;KB Kasih bunda yuliani;69773129;KB;Swasta;07 Mar 2026 14:34:43;3;25;2;1;2;2;0;0
51;KB KEIYNAN;69990769;KB;Swasta;04 Mar 2026 21:23:47;19;16;1;1;4;2;0;0
52;KB KENANGA;69858055;KB;Swasta;-;61;19;2;1;1;2;0;0
53;KB KURNIA;69773123;KB;Swasta;04 Mar 2026 12:03:25;2;22;2;2;1;3;0;0
54;KB MELATI;69773120;KB;Swasta;-;9;24;1;3;2;3;0;0
55;KB SYARIF MADANI;69984950;KB;Swasta;27 Feb 2026 14:09:04;33;34;5;5;1;3;0;0
56;KB USWATUN HASANAH;69876046;KB;Swasta;06 Feb 2026 13:48:35;7;32;2;2;3;2;0;0
57;KB.PELANGI;69858059;KB;Swasta;22 Feb 2026 17:14:26;9;10;1;1;3;2;0;0
58;PAUD AISYIYAH 1;69931818;KB;Swasta;26 Jan 2026 08:33:54;8;25;2;2;2;3;0;0
59;PAUD AL-MUNAWAROH;69911796;KB;Swasta;04 Mar 2026 17:55:10;10;20;2;1;2;2;0;2
60;PAUD ALAM SIGUNTANG;69946557;KB;Swasta;-;0;0;0;0;0;1;0;1
61;PAUD ALIEF;69985410;KB;Swasta;07 Mar 2026 08:37:41;0;0;0;3;1;0;0;0
62;PAUD BUNDA CAHAYA;69958586;KB;Swasta;06 Mar 2026 19:12:13;10;20;2;1;2;1;0;0
63;PAUD HIGHSCOPE;70003516;KB;Swasta;03 Feb 2026 09:27:41;0;0;0;0;0;0;0;0
64;PAUD ISLAM SAFA AL GHANI;69991491;KB;Swasta;03 Mar 2026 20:43:57;3;39;2;2;1;2;0;0
65;PAUD IT MADANI;69982688;KB;Swasta;31 Jan 2026 22:00:04;17;14;1;1;1;2;0;0
66;PAUD RIYADUSH SHALIHIN;69948672;KB;Swasta;-;7;57;3;2;1;3;0;0
67;PAUD SANDRENA;69929731;KB;Swasta;29 Jan 2026 14:18:10;4;31;2;2;2;3;0;0
68;PELITA HATI;69858058;KB;Swasta;-;0;0;0;0;0;1;0;0
69;SPS AL FIRDAUS;69989590;SPS;Swasta;27 Feb 2026 10:34:22;27;9;1;2;1;1;0;0
70;SPS AL-HIJRATUL MUSLIMIN;69858090;SPS;Swasta;-;0;0;0;0;0;1;0;0
71;SPS ARRAYAN;69876066;SPS;Swasta;-;0;0;0;0;0;1;0;0
72;SPS SHOFIYAH NUROHMAN;69876054;SPS;Swasta;06 Mar 2026 10:53:51;7;30;2;1;1;5;0;0
73;SPS. AT - TAUHID;69858092;SPS;Swasta;-;24;40;2;1;2;2;0;0
74;SD NEGERI 001 PALEMBANG;10603448;SD;Negeri;12 Mar 2026 12:43:06;58;614;23;31;6;12;1;1
75;SD NEGERI 002 PALEMBANG;10603442;SD;Negeri;12 Mar 2026 07:42:54;101;687;22;30;11;15;0;1
76;SD NEGERI 003 PALEMBANG;10603470;SD;Negeri;13 Mar 2026 15:33:51;52;119;6;8;4;7;0;1
77;SD NEGERI 004 PALEMBANG;10603541;SD;Negeri;02 Mar 2026 20:40:51;93;523;18;16;5;18;0;1
78;SD NEGERI 005 PALEMBANG;10603533;SD;Negeri;06 Mar 2026 11:31:05;31;295;12;15;2;9;0;1
79;SD NEGERI 006 PALEMBANG;10603544;SD;Negeri;12 Mar 2026 09:54:21;56;430;16;16;3;14;1;1
80;SD NEGERI 007 PALEMBANG;10603545;SD;Negeri;03 Mar 2026 18:55:34;37;207;7;9;4;8;0;1
81;SD NEGERI 008 PALEMBANG;10603482;SD;Negeri;10 Mar 2026 08:54:04;49;152;6;5;4;6;0;1
82;SD NEGERI 009 PALEMBANG;10603499;SD;Negeri;13 Mar 2026 08:31:36;74;278;12;16;2;9;0;1
83;SD NEGERI 010 PALEMBANG;10603997;SD;Negeri;13 Mar 2026 09:18:49;93;119;6;8;2;6;0;1
84;SD NEGERI 011 PALEMBANG;10603447;SD;Negeri;07 Mar 2026 10:55:52;19;492;18;21;4;11;0;1
85;SD NEGERI 012 PALEMBANG;10603446;SD;Negeri;06 Mar 2026 07:42:24;28;472;16;20;3;11;0;1
86;SD NEGERI 013 PALEMBANG;10603445;SD;Negeri;06 Mar 2026 11:10:05;54;633;19;21;3;8;0;1
87;SD NEGERI 014 PALEMBANG;10603505;SD;Negeri;12 Mar 2026 07:21:41;53;386;14;16;3;6;0;0
88;SD NEGERI 015 PALEMBANG;10603443;SD;Negeri;07 Mar 2026 10:42:40;56;318;11;12;3;7;0;1
89;SD NEGERI 016 PALEMBANG;10603438;SD;Negeri;31 Jan 2026 09:39:28;102;315;12;17;3;10;0;1
90;SD NEGERI 017 PALEMBANG;10603439;SD;Negeri;10 Mar 2026 10:55:11;102;453;18;27;4;18;1;1
91;SD NEGERI 018 PALEMBANG;10603440;SD;Negeri;05 Mar 2026 09:44:52;108;177;9;10;2;9;0;1
92;SD NEGERI 019 PALEMBANG;10603441;SD;Negeri;08 Mar 2026 16:35:12;35;305;12;10;4;8;0;1
93;SD NEGERI 020 PALEMBANG;10603461;SD;Negeri;09 Mar 2026 09:10:04;38;78;6;8;1;5;0;1
94;SD NEGERI 021 PALEMBANG;10603462;SD;Negeri;12 Mar 2026 07:36:49;47;515;18;26;4;27;0;2
95;SD NEGERI 022 PALEMBANG;10603463;SD;Negeri;06 Mar 2026 10:16:03;28;205;7;11;5;5;0;1
96;SD NEGERI 023 PALEMBANG;10604339;SD;Negeri;09 Mar 2026 19:45:36;43;633;22;32;6;24;1;1
97;SD NEGERI 024 PALEMBANG;10603963;SD;Negeri;06 Mar 2026 08:11:49;45;569;16;14;2;17;0;1
98;SD NEGERI 025 PALEMBANG;10603962;SD;Negeri;04 Mar 2026 09:14:42;18;653;21;24;2;22;0;2
99;SD NEGERI 026 PALEMBANG;10603474;SD;Negeri;09 Mar 2026 11:09:28;77;318;12;16;2;10;1;1
100;SD NEGERI 027 PALEMBANG;10603473;SD;Negeri;13 Mar 2026 15:10:38;26;189;8;11;4;11;0;2
101;SD NEGERI 028 PALEMBANG;10603472;SD;Negeri;13 Mar 2026 09:47:55;41;335;12;15;4;11;0;1
102;SD NEGERI 029 PALEMBANG;10603471;SD;Negeri;09 Mar 2026 12:06:34;87;87;6;6;2;7;0;1
103;SD ADVENT II PALEMBANG;10603944;SD;Swasta;05 Mar 2026 20:50:47;23;130;6;6;1;8;0;1
104;SD ALAM INDONESIA;10648820;SD;Swasta;02 Feb 2026 09:33:12;50;111;6;8;1;6;1;1
105;SD HARAPAN MANDIRI PALEMBANG;10646321;SD;Swasta;07 Mar 2026 10:22:44;19;134;6;8;2;6;1;1
106;SD HIGHSCOPE INDONESIA;69983925;SD;Swasta;03 Feb 2026 08:44:51;6;21;3;9;6;8;0;1
107;SD ISLAM AZ-ZAHRAH PALEMBANG;10603943;SD;Swasta;03 Mar 2026 11:48:05;90;858;33;44;13;36;3;2
108;SD ISLAM TERPADU BINA ILMI PALEMBANG;10646262;SD;Swasta;20 Feb 2026 23:33:40;33;826;31;47;4;35;1;1
109;SD IT AULADI PAKJO PALEMBANG;69830126;SD;Swasta;03 Mar 2026 12:20:16;121;223;12;15;5;12;1;1
110;SD IT IZZUDDIN PALEMBANG;10609883;SD;Swasta;11 Mar 2026 14:04:43;40;617;24;34;1;27;2;1
111;SD PALEMBANG HARAPAN;10648821;SD;Swasta;05 Mar 2026 10:53:27;33;422;18;29;7;18;1;1
112;SMP NEGERI 17 PALEMBANG;10603697;SMP;Negeri;07 Mar 2026 15:42:19;70;770;24;41;9;24;1;1
113;SMP NEGERI 18 PALEMBANG;10603696;SMP;Negeri;01 Mar 2026 22:37:02;47;966;31;56;15;30;1;0
114;SMP NEGERI 22 PALEMBANG;10603692;SMP;Negeri;13 Mar 2026 16:50:19;91;696;24;49;14;24;0;1
115;SMP NEGERI 33 PALEMBANG;10603738;SMP;Negeri;06 Mar 2026 20:58:02;113;694;22;38;7;20;3;1
116;SMP NEGERI 45 PALEMBANG;10603771;SMP;Negeri;03 Mar 2026 11:59:59;64;736;24;43;12;21;4;1
117;SMP NEGERI 58 PALEMBANG;69857925;SMP;Negeri;03 Mar 2026 16:32:39;52;411;15;27;8;9;2;1
118;SMP ALAM INDONESIA PALEMBANG;69903016;SMP;Swasta;09 Feb 2026 23:35:48;26;15;2;4;1;3;0;1
119;SMP ARINDA PALEMBANG;10609488;SMP;Swasta;02 Mar 2026 12:23:32;55;80;3;6;2;3;3;1
120;SMP ISLAM AZ-ZAHRAH 2 PALEMBANG;10609492;SMP;Swasta;24 Feb 2026 21:13:45;25;208;8;16;3;9;2;1
121;SMP IT BINA ILMI PALEMBANG;69726539;SMP;Swasta;25 Feb 2026 11:32:55;35;250;9;15;4;10;2;1
122;SMP IT IZZUDIN PALEMBANG;10644711;SMP;Swasta;27 Feb 2026 11:43:23;38;413;13;9;4;16;2;1
123;SMP PALEMBANG HARAPAN;10648886;SMP;Swasta;06 Mar 2026 16:52:37;18;177;7;9;7;11;2;1
124;SMP PGRI 07 PALEMBANG;10609570;SMP;Swasta;04 Mar 2026 09:07:25;18;83;3;7;1;5;2;1
125;SMP PTI PALEMBANG;10609573;SMP;Swasta;13 Mar 2026 17:18:04;66;57;3;8;1;9;2;1
126;SMP RA. KARTINI PALEMBANG;10609577;SMP;Swasta;-;0;0;0;0;0;3;2;1
127;SMP SRIJAYA NEGARA PALEMBANG;10609585;SMP;Swasta;05 Mar 2026 07:48:17;98;217;7;13;5;7;2;1
128;SMP XAVERIUS 02 PALEMBANG;10609600;SMP;Swasta;06 Mar 2026 08:30:00;47;163;7;10;5;11;3;1
129;SMP YULIS PALEMBANG;10609616;SMP;Swasta;03 Mar 2026 23:37:13;29;50;3;5;1;3;0;1
130;SMA NEGERI 01 PALEMBANG;10603865;SMA;Negeri;05 Mar 2026 13:52:22;95;1,234;36;81;46;43;10;4
131;SMA NEGERI 02 PALEMBANG;10603845;SMA;Negeri;10 Mar 2026 11:29:24;78;1,112;30;68;10;30;6;1
132;SMA NEGERI 10 PALEMBANG;10603850;SMA;Negeri;13 Mar 2026 09:20:11;209;1,41;38;78;14;39;6;1
133;SMA NEGERI 11 PALEMBANG;10603849;SMA;Negeri;04 Mar 2026 11:41:26;118;1,504;37;74;19;24;6;1
134;SMA AL-AMALUL KHAIR PALEMBANG;10609620;SMA;Swasta;07 Mar 2026 09:40:47;74;268;11;16;4;11;6;1
135;SMA ARINDA PALEMBANG;10609622;SMA;Swasta;09 Mar 2026 11:49:06;103;98;4;11;4;4;2;1
136;SMA ETHIKA PALEMBANG;10609639;SMA;Swasta;13 Mar 2026 17:04:27;109;111;5;13;3;13;2;1
137;SMA IT BINA ILMI PALEMBANG;69981952;SMA;Swasta;03 Mar 2026 13:41:00;45;84;6;4;1;6;1;1
138;SMA IT IZZUDDIN PALEMBANG;10648904;SMA;Swasta;06 Mar 2026 17:22:48;48;154;7;14;3;7;2;1
139;SMA PALEMBANG HARAPAN;10648905;SMA;Swasta;06 Mar 2026 18:12:41;14;80;6;11;2;14;2;1
140;SMA PGRI 01 PALEMBANG;10609675;SMA;Swasta;05 Mar 2026 20:45:56;108;345;11;23;4;12;5;1
141;SMA PGRI 05 PALEMBANG;10609680;SMA;Swasta;13 Mar 2026 15:27:33;46;80;4;8;1;8;2;1
142;SMA RA KARTINI PALEMBANG;10609685;SMA;Swasta;05 Mar 2026 11:35:25;32;40;3;3;1;3;5;1
143;SMA SRIJAYA NEGARA PALEMBANG;10609689;SMA;Swasta;09 Mar 2026 08:57:36;68;644;19;34;5;25;3;1
144;SMA TARUNA BANGSA PALEMBANG;10645863;SMA;Swasta;12 Mar 2026 08:54:10;76;198;8;7;1;8;2;1
145;SMA YULIS PALEMBANG;10609722;SMA;Swasta;11 Mar 2026 10:44:30;34;39;3;6;1;3;1;1
146;SMK NEGERI 03 PALEMBANG;10603712;SMK;Negeri;13 Mar 2026 13:40:21;305;1,389;41;82;27;42;4;1
147;SMK NEGERI 05 PALEMBANG;10603709;SMK;Negeri;13 Mar 2026 05:45:02;161;1,367;45;75;14;32;10;2
148;SMK ARINDA PALEMBANG;10603705;SMK;Swasta;09 Mar 2026 12:16:29;62;151;9;14;1;9;5;1
149;SMK ETHIKA PALEMBANG;10603715;SMK;Swasta;11 Mar 2026 08:05:53;133;117;6;18;4;11;2;1
150;SMK PGRI 01 PALEMBANG;10603702;SMK;Swasta;04 Mar 2026 21:41:13;73;566;18;30;11;20;2;1
151;SMK RA KARTINI PALEMBANG;10609730;SMK;Swasta;20 Feb 2026 11:21:24;38;45;3;5;1;6;5;1
152;PKBM ANGGREK;P2966329;PKBM;Swasta;12 Mar 2026 19:43:44;40;220;7;5;1;3;1;0
153;PKBM SAHABAT TAHFIZHUL QURAN;P9984905;PKBM;Swasta;31 Jan 2026 09:32:19;6;47;6;3;1;4;0;0
154;SLB AUTIS HARAPAN MANDIRI PALEMBANG;10609475;SLB;Swasta;07 Mar 2026 09:44:11;16;55;17;20;1;24;1;1
Total;Total;Total;Total;Total;Total;5,741;33,254;1,264;1,907;512;1,304;139;105
