Data Guru Kec. Ilir Timur II - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
36;KB SALIMAH;69773174;KB;Swasta;-;6;18;2;3;1;3;0;0
37;KB ULIL ALBAB;69773171;KB;Swasta;29 Jan 2026 12:32:12;2;33;2;0;0;1;0;0
38;SPS HAPPY KIDS;69773272;SPS;Swasta;-;0;0;0;0;0;2;0;1
39;SPS KARTINI;69773273;SPS;Swasta;-;0;0;0;0;0;2;0;0
40;SPS SULTAN AGUNG;69858096;SPS;Swasta;-;0;0;0;0;0;3;0;0
41;SPS. SA ADATUR RAHMAN;69858097;SPS;Swasta;30 Jan 2026 21:43:42;3;20;2;2;2;2;0;0
42;SD NEGERI 046 PALEMBANG;10603534;SD;Negeri;05 Mar 2026 08:32:07;9;212;9;13;3;6;0;1
43;SD NEGERI 047 PALEMBANG;10603604;SD;Negeri;12 Mar 2026 21:37:07;102;707;21;22;7;25;1;1
44;SD NEGERI 048 PALEMBANG;10603570;SD;Negeri;11 Mar 2026 08:31:53;64;634;22;27;7;20;0;1
45;SD NEGERI 049 PALEMBANG;10603564;SD;Negeri;05 Mar 2026 10:06:37;10;136;6;10;0;7;0;0
46;SD NEGERI 050 PALEMBANG;10603585;SD;Negeri;12 Mar 2026 11:20:20;26;610;21;19;4;17;1;1
47;SD NEGERI 051 PALEMBANG;10603579;SD;Negeri;05 Mar 2026 08:29:29;13;251;11;15;5;6;0;1
48;SD NEGERI 052 PALEMBANG;10603655;SD;Negeri;12 Mar 2026 09:37:09;17;151;6;7;3;6;0;1
49;SD NEGERI 053 PALEMBANG;10603646;SD;Negeri;13 Mar 2026 12:32:02;38;447;14;17;4;8;0;1
50;SD NEGERI 058 PALEMBANG;10603956;SD;Negeri;12 Mar 2026 12:00:25;40;502;18;22;2;11;0;0
51;SD NEGERI 062 PALEMBANG;10603632;SD;Negeri;11 Mar 2026 07:11:02;68;380;15;19;3;7;0;1
52;SD NEGERI 063 PALEMBANG;10603631;SD;Negeri;07 Mar 2026 09:08:34;61;274;12;14;2;7;0;1
53;SD NEGERI 064 PALEMBANG;10609434;SD;Negeri;12 Mar 2026 12:15:57;72;319;12;15;2;6;0;1
54;SD NEGERI 065 PALEMBANG;10603616;SD;Negeri;11 Mar 2026 06:05:57;54;153;6;8;3;5;0;0
55;SD BINA WARGA PALEMBANG;10609878;SD;Swasta;11 Feb 2026 11:00:18;29;204;9;11;4;10;0;1
56;SD IT FATHONA LEMABANG;70007084;SD;Swasta;10 Mar 2026 14:51:03;32;71;5;3;1;5;0;0
57;SD KARTIKA II 01 PALEMBANG;10603904;SD;Swasta;06 Mar 2026 21:32:59;19;139;8;14;3;10;1;1
58;SD MUHAMMADIYAH 09 PALEMBANG;10603910;SD;Swasta;11 Mar 2026 20:47:28;50;280;12;17;1;6;2;2
59;SD MUHAMMADIYAH 10 PALEMBANG;10609449;SD;Swasta;05 Mar 2026 07:40:53;49;293;12;15;3;10;0;1
60;SD SINGAPORE INDONESIAN SCHOOL PALEMBANG;69867953;SD;Swasta;04 Mar 2026 13:45:35;43;310;13;13;3;15;5;2
61;SD TAMAN SISWA PENDAWA PALEMBANG;10603991;SD;Swasta;06 Mar 2026 09:51:45;45;115;6;5;2;3;0;0
62;SD TAMAN SISWA SUNGAI BUAH PALEMBANG;10603990;SD;Swasta;03 Mar 2026 10:04:13;41;217;8;11;4;8;1;1
63;SD XAVERIUS 03 PALEMBANG;10603987;SD;Swasta;04 Mar 2026 13:14:05;13;310;12;16;3;12;3;1
64;SDIT BINA ILMI LEMABANG PALEMBANG;69975431;SD;Swasta;05 Mar 2026 07:58:54;46;359;15;23;4;16;1;1
65;SMP NEGERI 08 PALEMBANG;10603774;SMP;Negeri;12 Mar 2026 14:31:54;314;1,078;33;54;7;37;6;1
66;SMP NEGERI 42 PALEMBANG;10603733;SMP;Negeri;06 Mar 2026 10:47:37;50;680;21;43;7;21;3;1
67;SMP JIHADIYAH PALEMBANG;10609521;SMP;Swasta;05 Mar 2026 09:44:37;42;132;6;7;2;6;2;1
68;SMP KARTIKA II-1 PALEMBANG;10609522;SMP;Swasta;11 Mar 2026 12:08:53;45;162;7;14;3;8;2;1
69;SMP MUHAMMADIYAH 07 PALEMBANG;10609546;SMP;Swasta;05 Mar 2026 09:53:56;50;271;10;18;6;12;2;1
70;SMP MUHAMMADIYAH 09 PALEMBANG;10609548;SMP;Swasta;06 Mar 2026 15:01:25;106;76;4;2;1;4;1;1
71;SMP NURUL QOMAR PALEMBANG;10609553;SMP;Swasta;05 Mar 2026 09:01:10;50;128;6;9;3;6;2;1
72;SMP PEMBINA PALEMBANG;10609560;SMP;Swasta;29 Jan 2026 13:11:33;24;291;10;14;2;13;0;1
73;SMP TAMAN SISWA SUNGAI BUAH PALEMBANG;10609589;SMP;Swasta;05 Mar 2026 14:38:24;60;49;3;7;2;3;2;1
74;SMP XAVERIUS 03 PALEMBANG;10609601;SMP;Swasta;04 Mar 2026 13:41:18;12;154;6;9;4;6;3;1
75;SMP YASPRI PALEMBANG;10609609;SMP;Swasta;03 Mar 2026 21:31:05;23;63;3;6;1;3;2;1
76;SMA NEGERI 05 PALEMBANG;10603842;SMA;Negeri;07 Mar 2026 20:05:17;248;1,029;29;58;21;30;4;1
77;SMA NEGERI 18 PALEMBANG;10603857;SMA;Negeri;05 Mar 2026 09:46:17;163;1,071;30;55;13;24;6;1
78;SMA ADABIYAH PALEMBANG;10609618;SMA;Swasta;04 Mar 2026 19:59:49;35;137;6;12;4;6;4;1
79;SMA AZIZIAH PALEMBANG;69831955;SMA;Swasta;03 Mar 2026 08:11:24;33;160;7;14;3;8;1;1
80;SMA BHAKTI NUSANTARA PALEMBANG;10609625;SMA;Swasta;08 Mar 2026 22:20:12;8;134;6;7;3;7;3;0
81;SMA BINA WARGA 01 PALEMBANG;10609633;SMA;Swasta;03 Mar 2026 09:20:33;93;458;16;28;11;24;5;2
82;SMA BINA WARGA 02 PALEMBANG;10609634;SMA;Swasta;05 Mar 2026 09:24:03;62;570;16;28;18;24;6;1
83;SMA IBA PALEMBANG;10609712;SMA;Swasta;13 Mar 2026 08:49:13;43;112;6;19;4;12;6;1
84;SMA KUSUMA BANGSA PALEMBANG;10609651;SMA;Swasta;12 Mar 2026 10:51:56;25;374;12;30;7;18;6;1
85;SMA MAITREYAWIRA PALEMBANG;69970716;SMA;Swasta;26 Jan 2026 18:24:19;6;159;6;5;1;6;2;1
86;SMA MUHAMMADIYAH 05 PALEMBANG;10609662;SMA;Swasta;10 Mar 2026 18:16:12;18;450;14;18;4;14;2;1
87;SMA NURUL AMAL PALEMBANG;10609670;SMA;Swasta;02 Mar 2026 11:36:40;58;69;4;9;6;6;2;1
88;SMA NURUL QOMAR PALEMBANG;10609672;SMA;Swasta;10 Mar 2026 10:59:58;24;68;4;13;4;7;3;1
89;SMA NUSA BANGSA PALEMBANG;10609673;SMA;Swasta;18 Feb 2026 11:14:33;11;14;3;7;1;5;1;1
90;SMA PEMBINA PALEMBANG;10609674;SMA;Swasta;04 Mar 2026 09:20:48;20;260;9;22;4;14;4;2
91;SMA TUNAS BANGSA PALEMBANG;10609719;SMA;Swasta;10 Mar 2026 07:31:51;59;901;29;46;14;29;6;1
92;SMA XAVERIUS 01 PALEMBANG;10609704;SMA;Swasta;06 Mar 2026 11:09:27;76;1,034;31;56;18;37;10;1
93;SMA XAVERIUS 04 PALEMBANG;10609707;SMA;Swasta;09 Mar 2026 15:12:18;16;100;4;6;2;9;6;1
94;SMK NEGERI 06 PALEMBANG;10603708;SMK;Negeri;13 Mar 2026 13:47:27;66;1,29;42;94;31;17;4;1
95;SMK AULIA PALEMBANG;69856920;SMK;Swasta;-;3;119;5;5;1;5;0;0
96;SMK FARMASI PALEMBANG;10646388;SMK;Swasta;09 Mar 2026 15:32:05;9;82;3;4;3;6;5;1
97;SMK KRISNA PERSADA PALEMBANG;10646186;SMK;Swasta;-;14;26;3;8;2;3;1;1
98;SMK MIGAS CATRA;70013665;SMK;Swasta;-;0;0;0;0;0;0;0;0
99;SMK PELAYARAN SINAR BAHARI PALEMBANG;10603700;SMK;Swasta;03 Mar 2026 13:58:37;39;247;9;19;5;9;5;1
100;SMK PEMBINA 01 PALEMBANG;10603717;SMK;Swasta;02 Mar 2026 14:35:38;46;746;25;31;1;30;1;1
101;SMK PEMBINA 02 PALEMBANG;10609732;SMK;Swasta;12 Mar 2026 22:05:23;100;996;34;26;7;43;5;3
102;SMK TAMAN SISWA SUNGAI BUAH PALEMBANG;10646146;SMK;Swasta;03 Mar 2026 22:39:06;17;67;5;3;1;6;1;1
103;SMK TELENIKA PALEMBANG;10609734;SMK;Swasta;05 Mar 2026 11:27:50;72;225;17;20;5;14;3;1
104;SLB A PRPCN PALEMBANG;10604008;SLB;Swasta;03 Mar 2026 06:12:07;13;34;13;12;1;13;1;1
105;SLB C YAYASAN 88 PALEMBANG;10604006;SLB;Swasta;12 Mar 2026 22:07:55;11;67;11;8;1;10;0;0
Total;Total;Total;Total;Total;Total;3,555;21,969;845;1,255;356;870;143;75
