Data Guru Kec. Kalidoni - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
44;KB BINTANG KECIL;69773196;KB;Swasta;06 Feb 2026 14:47:59;1;13;2;0;1;2;0;1
45;KB DITA WIJAYA;69773184;KB;Swasta;07 Mar 2026 13:56:11;3;2;1;1;0;2;0;1
46;KB GADING BAROKAH;69990164;KB;Swasta;02 Feb 2026 12:52:31;11;7;1;2;1;3;0;0
47;KB IBNU UMAR PALEMBANG;70010526;KB;Swasta;-;2;0;1;1;1;1;0;0
48;KB INDO PERTIWI;70003233;KB;Swasta;28 Jan 2026 13:53:27;15;32;2;3;2;3;0;0
49;KB ISLAM FAZA;70003249;KB;Swasta;12 Feb 2026 08:16:13;44;25;2;5;2;2;0;0
50;KB ISLAM TERPADU ALMUBAROK;70000087;KB;Swasta;21 Jan 2026 09:14:01;19;57;5;3;1;3;0;0
51;KB ISLAM TERPADU IHSAN CENDIKIA;69981738;KB;Swasta;-;0;0;0;0;1;0;0;0
52;KB JAYA HENIDA;69773192;KB;Swasta;-;6;48;3;3;2;3;0;0
53;KB KALFIN;69876070;KB;Swasta;02 Feb 2026 17:07:39;3;20;1;3;2;2;0;0
54;KB KHOIRU UMMAH;69773173;KB;Swasta;11 Mar 2026 05:24:26;3;4;1;1;2;2;0;1
55;KB MIKAYLA;69989595;KB;Swasta;02 Feb 2026 16:59:51;2;39;2;2;1;2;0;0
56;KB PARAMOUNT;69773195;KB;Swasta;09 Feb 2026 15:32:37;12;38;1;2;2;2;0;1
57;KB PERMATA BUNDA;69773189;KB;Swasta;-;1;26;2;3;1;2;0;2
58;KB PERMATA HATI;69876058;KB;Swasta;-;6;26;2;3;1;3;0;0
59;KB RANIYAH;69891378;KB;Swasta;-;0;0;0;0;0;0;0;0
60;KB TERPADU ALAM TELAGA;69894379;KB;Swasta;21 Jan 2026 22:27:48;6;31;2;1;1;2;0;0
61;KB WINDA;69773194;KB;Swasta;-;2;1;1;1;1;2;0;1
62;TPA AL MUBAROK KIDS;70046540;TPA;Swasta;24 Jan 2026 07:58:40;7;5;1;1;1;1;0;0
63;SPS AN - NUUR;69958809;SPS;Swasta;-;3;36;2;2;1;2;0;0
64;SD NEGERI 167 PALEMBANG;10609408;SD;Negeri;05 Mar 2026 14:11:45;88;245;11;19;4;14;0;1
65;SD NEGERI 168 PALEMBANG;10603826;SD;Negeri;06 Mar 2026 08:33:42;46;389;15;20;5;12;0;1
66;SD NEGERI 169 PALEMBANG;10603827;SD;Negeri;12 Mar 2026 18:44:30;27;375;13;17;3;7;0;1
67;SD NEGERI 170 PALEMBANG;10603828;SD;Negeri;09 Mar 2026 08:44:43;70;412;15;18;3;10;0;1
68;SD NEGERI 171 PALEMBANG;10604252;SD;Negeri;04 Mar 2026 13:51:44;53;335;12;15;2;6;0;1
69;SD NEGERI 172 PALEMBANG;10604251;SD;Negeri;04 Mar 2026 08:44:54;37;98;6;9;0;6;0;0
70;SD NEGERI 173 PALEMBANG;10609409;SD;Negeri;05 Mar 2026 12:07:45;69;211;10;14;3;6;0;0
71;SD NEGERI 174 PALEMBANG;10609410;SD;Negeri;06 Mar 2026 20:41:16;25;310;12;15;4;5;0;1
72;SD NEGERI 175 PALEMBANG;10604236;SD;Negeri;09 Mar 2026 10:40:44;84;324;12;18;5;6;0;0
73;SD NEGERI 176 PALEMBANG;10604319;SD;Negeri;06 Mar 2026 08:35:20;50;803;27;36;4;19;1;1
74;SD NEGERI 177 PALEMBANG;10604330;SD;Negeri;09 Mar 2026 13:51:33;48;476;18;24;0;14;0;0
75;SD NEGERI 178 PALEMBANG;10609411;SD;Negeri;05 Mar 2026 12:16:34;21;360;14;16;5;11;0;0
76;SD NEGERI 179 PALEMBANG;10609412;SD;Negeri;13 Mar 2026 08:40:26;28;296;12;16;2;9;0;2
77;SD NEGERI 180 PALEMBANG;10609413;SD;Negeri;05 Mar 2026 13:16:57;37;385;14;17;3;8;0;0
78;SD NEGERI 181 PALEMBANG;10604329;SD;Negeri;11 Mar 2026 19:11:33;63;458;17;21;5;11;1;1
79;SD NEGERI 182 PALEMBANG;10604328;SD;Negeri;09 Mar 2026 10:32:13;45;508;20;27;2;12;2;1
80;SD NEGERI 183 PALEMBANG;10609414;SD;Negeri;11 Mar 2026 10:07:28;50;342;12;15;2;9;0;0
81;SD NEGERI 184 PALEMBANG;10604327;SD;Negeri;06 Mar 2026 07:31:43;31;836;26;32;2;23;0;1
82;SD NEGERI 185 PALEMBANG;10604326;SD;Negeri;10 Mar 2026 08:43:47;92;586;21;25;5;10;0;2
83;SD NEGERI 186 PALEMBANG;10604324;SD;Negeri;13 Mar 2026 03:20:00;51;518;18;24;3;7;0;1
84;SD NEGERI 187 PALEMBANG;10604323;SD;Negeri;04 Mar 2026 10:08:32;20;526;17;22;5;7;0;0
85;SD NEGERI 188 PALEMBANG;10609415;SD;Negeri;02 Mar 2026 22:21:16;43;441;15;19;3;8;0;2
86;SD NEGERI 189 PALEMBANG;10604322;SD;Negeri;10 Mar 2026 11:11:40;37;510;18;24;4;17;0;1
87;SD NEGERI 190 PALEMBANG;10609416;SD;Negeri;03 Mar 2026 12:26:08;54;497;21;26;4;11;1;1
88;SD NEGERI 191 PALEMBANG;10604321;SD;Negeri;12 Mar 2026 09:19:16;64;193;6;9;1;5;0;1
89;SD NEGERI 192 PALEMBANG;10604320;SD;Negeri;06 Mar 2026 19:32:12;30;102;6;11;3;5;0;1
90;SD NEGERI 193 PALEMBANG;10603807;SD;Negeri;11 Mar 2026 23:45:37;36;190;8;11;3;5;0;1
91;SD NEGERI 194 PALEMBANG;10604331;SD;Negeri;12 Mar 2026 09:24:05;21;61;6;8;1;5;0;1
92;SD INDO PERTIWI PALEMBANG;70031218;SD;Swasta;03 Mar 2026 09:23:24;60;134;6;5;3;8;0;1
93;SD ISLAM DARUSSALAM;10609879;SD;Swasta;03 Mar 2026 11:03:04;27;474;17;19;6;18;2;1
94;SD ISLAM FAZA;70000626;SD;Swasta;13 Mar 2026 06:38:03;81;254;13;14;4;12;0;0
95;SD ISLAM TERPADU AL MUBAROK;70011743;SD;Swasta;09 Mar 2026 08:37:26;38;199;9;10;2;9;0;0
96;SD IT AR RIDHO PALEMBANG;10646304;SD;Swasta;03 Mar 2026 07:57:54;30;127;6;14;3;15;3;1
97;SD IT PERMATA HATI;69944200;SD;Swasta;12 Mar 2026 08:22:24;24;132;7;10;5;7;1;1
98;SD IT PRIMA INSANI;69944718;SD;Swasta;11 Mar 2026 12:58:18;63;111;6;10;1;6;0;0
99;SD IT ROBBANI PALEMBANG;70034304;SD;Swasta;27 Feb 2026 05:14:11;14;56;3;3;2;4;0;0
100;SD MUHAMMADIYAH 04 PALEMBANG;10609451;SD;Swasta;06 Mar 2026 08:21:24;32;252;11;16;4;9;1;1
101;SD MY SCHOOL PALEMBANG;69726545;SD;Swasta;03 Mar 2026 09:31:30;7;20;6;9;1;6;2;1
102;SD PARAMOUNT PALEMBANG;10609462;SD;Swasta;11 Mar 2026 08:56:33;22;229;11;15;3;25;2;1
103;SD PLUS DITAWIJAYA PALEMBANG;10648288;SD;Swasta;11 Mar 2026 09:08:42;16;204;12;18;4;9;2;1
104;SD PUSRI PALEMBANG;10609463;SD;Swasta;07 Mar 2026 14:31:01;35;908;34;34;4;40;2;1
105;SD SEKOLAH QURANPRENEUR INDONESIA;70044519;SD;Swasta;24 Feb 2026 08:13:42;17;74;5;7;2;4;0;0
106;SMP NEGERI 21 PALEMBANG;10603693;SMP;Negeri;03 Mar 2026 08:18:00;43;940;27;37;7;25;2;1
107;SMP NEGERI 29 PALEMBANG;10603739;SMP;Negeri;04 Mar 2026 08:33:43;33;1,009;30;43;8;30;2;1
108;SMP NEGERI 34 PALEMBANG;10603737;SMP;Negeri;06 Mar 2026 18:07:12;53;809;25;36;10;23;1;1
109;SMP NEGERI 37 PALEMBANG;10603763;SMP;Negeri;03 Mar 2026 12:42:22;43;781;22;29;6;21;1;1
110;SMP NEGERI 38 PALEMBANG;10603735;SMP;Negeri;04 Mar 2026 08:47:41;75;751;22;35;10;22;1;1
111;SMP BINA CIPTA PALEMBANG;10609499;SMP;Swasta;09 Mar 2026 17:49:27;16;49;3;4;2;6;2;1
112;SMP DHARMA BHAKTI PALEMBANG;10609508;SMP;Swasta;07 Mar 2026 08:51:07;31;384;13;24;7;14;2;1
113;SMP ISLAM FAZA;69991800;SMP;Swasta;23 Feb 2026 07:39:01;50;28;3;9;9;3;0;1
114;SMP IT AR-RIDHO;69923464;SMP;Swasta;09 Feb 2026 11:18:42;14;8;3;4;1;3;1;1
115;SMP IT ROBBANI PALEMBANG;70041855;SMP;Swasta;04 Mar 2026 10:26:50;10;22;2;6;2;2;0;0
116;SMP KRISTEN IPEKA PALEMBANG;69970365;SMP;Swasta;06 Mar 2026 11:36:16;10;141;6;10;1;6;4;1
117;SMP MUHAMMADIYAH 09 PALEMBANG;10609548;SMP;Swasta;06 Mar 2026 15:01:25;35;134;6;4;2;6;1;0
118;SMP MY SCHOOL PALEMBANG;10648883;SMP;Swasta;-;12;5;2;4;5;3;2;1
119;SMP PARAMOUNT PALEMBANG;69755984;SMP;Swasta;03 Mar 2026 12:35:01;18;61;3;7;1;3;2;1
120;SMP PGRI 02 PALEMBANG;10609568;SMP;Swasta;07 Mar 2026 10:12:52;61;188;6;12;4;6;2;1
121;SMP PGRI 11 PALEMBANG;10609564;SMP;Swasta;05 Mar 2026 14:56:09;46;176;6;13;7;7;3;1
122;SMP PLUS DITA WIJAYA;70043650;SMP;Swasta;07 Mar 2026 13:36:17;12;46;4;7;2;3;0;0
123;SMP PRAMULA PALEMBANG;10609737;SMP;Swasta;01 Mar 2026 21:36:27;63;127;6;12;4;6;2;1
124;SMP PUSRI PALEMBANG;10609575;SMP;Swasta;09 Mar 2026 07:57:47;28;470;16;34;6;20;3;1
125;SMP SEKOLAH QURANPRENEUR INDONESIA;70044518;SMP;Swasta;03 Mar 2026 21:07:09;20;60;3;8;2;3;0;0
126;SMA NEGERI 07 PALEMBANG;10603863;SMA;Negeri;09 Mar 2026 09:38:24;103;913;24;57;12;23;4;1
127;SMA BINA CIPTA PALEMBANG;10609628;SMA;Swasta;07 Mar 2026 14:09:49;70;180;6;14;4;7;5;1
128;SMA DHARMA BHAKTI PALEMBANG;10609637;SMA;Swasta;10 Mar 2026 15:20:41;65;628;19;32;4;10;3;0
129;SMA KRISTEN IPEKA PALEMBANG;69972507;SMA;Swasta;06 Mar 2026 12:39:42;12;76;4;9;5;6;4;1
130;SMA PGRI 04 PALEMBANG;10609679;SMA;Swasta;05 Mar 2026 15:06:48;36;376;11;14;2;9;3;2
131;SMA PRAMULA PALEMBANG;10609683;SMA;Swasta;07 Mar 2026 10:21:07;56;193;6;12;4;6;2;1
132;SMA PUSRI PALEMBANG;10609714;SMA;Swasta;13 Mar 2026 08:33:10;16;609;17;27;5;23;5;1
133;SMK BINA CIPTA PALEMBANG;10603704;SMK;Swasta;09 Mar 2026 09:44:19;51;338;14;28;10;17;2;1
134;SMK FARMASI BINA MEDIKA PALEMBANG;69756887;SMK;Swasta;06 Mar 2026 19:57:50;31;111;4;8;2;5;3;1
135;SMK PGRI 02 PALEMBANG;10603701;SMK;Swasta;13 Mar 2026 16:17:10;97;1,33;42;40;22;17;2;1
136;SMK PGRI 03 PALEMBANG;69755982;SMK;Swasta;04 Mar 2026 11:57:14;43;298;9;15;4;9;1;0
137;SMK TAQWA PALEMBANG;10603682;SMK;Swasta;13 Mar 2026 14:38:21;29;44;3;5;3;5;1;1
138;PKBM AL MANSHURIN;P9998946;PKBM;Swasta;13 Mar 2026 16:30:51;47;34;5;9;2;1;0;0
139;PKBM ALAM TELAGA;P9970202;PKBM;Swasta;07 Feb 2026 20:28:13;4;287;12;3;3;7;0;0
140;PKBM ANANDA;P9926512;PKBM;Swasta;31 Jan 2026 20:35:31;20;93;5;1;1;2;0;0
141;PKBM DARUNUR AL MUSTHAFA;P9984796;PKBM;Swasta;28 Feb 2026 12:42:14;15;342;16;3;2;3;0;0
142;PKBM IBNU UMAR;P9998291;PKBM;Swasta;05 Mar 2026 10:33:33;46;98;6;6;3;6;0;0
143;PKBM KHOIRU UMMAH;P2966322;PKBM;Swasta;25 Feb 2026 05:02:11;25;162;12;10;2;6;0;1
144;PKBM SEKOJO;P9962874;PKBM;Swasta;13 Mar 2026 14:50:26;36;168;8;0;1;1;0;0
Total;Total;Total;Total;Total;Total;3,863;28,52;1,119;1,492;419;982;86;77
