Data Peserta Didik Kec. Sako - Dapodikdasmen;;;;;;;;;;;;;
No;Nama Sekolah;NPSN;BP;Status;Last Sync;Jml Sync;PD;Rombel;Guru;Pegawai;R. Kelas;R. Lab;R. Perpus
57;KB NUSANTARA;69858071;KB;Swasta;-;5;5;1;0;1;2;0;0
58;PAUD ABIYAH;69958790;KB;Swasta;-;0;0;0;0;0;0;0;0
59;PAUD ASTER;69958795;KB;Swasta;-;7;9;1;1;1;2;0;0
60;PAUD IT NAJMAH;69958501;KB;Swasta;-;6;23;2;2;1;4;0;0
61;PAUD IT TARBAWI;69947429;KB;Swasta;-;8;33;3;3;1;3;0;0
62;PAUD PERMATA BUNDA;69935530;KB;Swasta;27 Jan 2026 12:55:18;16;13;2;2;3;1;0;0
63;PAUD TERPADU KASIH BUNDA;69893601;KB;Swasta;-;7;23;2;2;2;3;0;1
64;PAUD AL - IKHLAS 256;69858102;SPS;Swasta;29 Jan 2026 11:16:44;6;41;2;1;1;2;0;1
65;PAUD AN NAJWA;69876032;SPS;Swasta;24 Jan 2026 13:25:46;9;108;4;3;1;4;0;0
66;SPS HARAMAIN;69773276;SPS;Swasta;07 Mar 2026 20:36:36;12;16;3;1;1;3;0;0
67;SPS. ULIL ALBAB;69858101;SPS;Swasta;28 Jan 2026 22:02:08;7;18;1;4;0;1;0;0
68;SD NEGERI 103 PALEMBANG;10603515;SD;Negeri;07 Mar 2026 08:15:14;47;455;14;17;3;5;0;1
69;SD NEGERI 104 PALEMBANG;10603514;SD;Negeri;12 Mar 2026 08:01:00;32;886;27;35;5;23;0;1
70;SD NEGERI 105 PALEMBANG;10603969;SD;Negeri;05 Mar 2026 07:04:38;40;711;21;27;4;9;0;1
71;SD NEGERI 106 PALEMBANG;10603513;SD;Negeri;12 Mar 2026 08:59:43;25;891;26;37;4;17;0;1
72;SD NEGERI 107 PALEMBANG;10603953;SD;Negeri;13 Mar 2026 06:49:51;129;836;25;31;4;11;0;1
73;SD NEGERI 108 PALEMBANG;10603809;SD;Negeri;13 Mar 2026 09:21:20;37;408;13;16;5;7;1;2
74;SD NEGERI 109 PALEMBANG;10603512;SD;Negeri;13 Mar 2026 10:16:31;36;1,015;31;42;7;18;0;1
75;SD NEGERI 110 PALEMBANG;10604275;SD;Negeri;06 Mar 2026 13:06:24;30;584;19;26;5;10;0;1
76;SD NEGERI 111 PALEMBANG;10603511;SD;Negeri;10 Mar 2026 06:39:51;29;520;17;23;7;12;1;1
77;SD NEGERI 112 PALEMBANG;10603508;SD;Negeri;12 Mar 2026 12:31:39;62;509;18;21;1;10;0;1
78;SD NEGERI 113 PALEMBANG;10603808;SD;Negeri;07 Mar 2026 13:00:39;72;1,187;35;45;8;17;1;1
79;SD HARIS PALEMBANG;69867938;SD;Swasta;04 Mar 2026 08:09:10;5;93;6;3;3;6;1;1
80;SD ISLAM AL-AZHAR 45 PALEMBANG;69964428;SD;Swasta;09 Mar 2026 15:27:30;43;610;22;37;3;22;2;1
81;SD ISLAM YAA BUNAYYA;70043996;SD;Swasta;04 Mar 2026 08:12:42;0;0;0;0;0;0;0;0
82;SD IT AULADI SAKO PALEMBANG;69967555;SD;Swasta;16 Feb 2026 19:26:44;22;248;12;19;3;12;1;1
83;SD IT DARUL FADHLI;69989329;SD;Swasta;07 Mar 2026 12:38:52;19;96;6;9;3;7;0;1
84;SD IT INSAN MADANI SRIWIJAYA;70042810;SD;Swasta;22 Feb 2026 21:04:42;14;37;3;2;2;3;0;0
85;SD IT NURUL JANNAH;69990059;SD;Swasta;10 Mar 2026 11:17:56;19;163;6;7;3;6;0;0
86;SD IT TARBAWI PALEMBANG;69961806;SD;Swasta;06 Mar 2026 12:22:30;21;339;12;26;4;12;0;1
87;SD MANDIRI PALEMBANG;10645378;SD;Swasta;12 Mar 2026 11:27:38;19;93;6;12;2;6;2;1
88;SD MATARAM PALEMBANG;10609445;SD;Swasta;11 Mar 2026 16:46:37;23;225;6;7;3;6;0;1
89;SD ULIL ALBAB PALEMBANG;10647483;SD;Swasta;04 Mar 2026 08:31:24;13;204;9;6;3;14;2;1
90;SMP NEGERI 14 PALEMBANG;10603756;SMP;Negeri;11 Mar 2026 07:27:53;134;1,099;32;49;11;31;1;1
91;SMP NEGERI 27 PALEMBANG;10603673;SMP;Negeri;11 Mar 2026 17:07:08;43;950;29;42;10;30;1;1
92;SMP NEGERI 41 PALEMBANG;10603734;SMP;Negeri;12 Mar 2026 08:38:35;67;1,104;32;36;12;19;1;1
93;SMP NEGERI 53 PALEMBANG;10603751;SMP;Negeri;13 Mar 2026 12:34:33;55;913;27;38;14;26;3;1
94;SMP BINA TAMA PALEMBANG;10609503;SMP;Swasta;27 Feb 2026 15:53:36;66;212;8;19;5;12;2;1
95;SMP ISLAM AL-AZHAR 33 PALEMBANG;69964429;SMP;Swasta;05 Mar 2026 22:29:19;67;173;6;21;5;8;2;1
96;SMP IT KHAZANAH KEBAJIKAN;69954001;SMP;Swasta;03 Feb 2026 20:02:36;28;220;8;19;4;11;0;1
97;SMP IT ULIL ALBAB PALEMBANG;69961489;SMP;Swasta;28 Jan 2026 21:18:40;16;114;4;4;2;5;2;1
98;SMP KARYA SAKTI PALEMBANG;10609527;SMP;Swasta;12 Mar 2026 08:32:02;35;34;3;4;4;3;2;1
99;SMP MANDIRI PALEMBANG;10609534;SMP;Swasta;10 Mar 2026 23:09:06;13;96;4;8;1;10;2;1
100;SMP SETIA NEGARA PALEMBANG;10609581;SMP;Swasta;24 Feb 2026 14:47:55;30;230;8;18;4;10;2;1
101;SMA NEGERI 14 PALEMBANG;10603862;SMA;Negeri;11 Mar 2026 06:59:11;51;1,009;28;59;16;27;2;1
102;SMA NEGERI 16 PALEMBANG;10603860;SMA;Negeri;13 Mar 2026 11:16:44;194;1,057;28;56;9;28;5;1
103;SMA IT KHAZANAH KEBAJIKAN PALEMBANG;69965480;SMA;Swasta;11 Mar 2026 01:28:33;24;143;5;17;6;4;0;1
104;SMA MANDIRI PALEMBANG;10609653;SMA;Swasta;03 Mar 2026 12:24:05;21;126;4;4;2;4;1;1
105;SMK HARAPAN BANGSA PALEMBANG;10609754;SMK;Swasta;19 Jan 2026 10:44:54;12;73;4;3;4;5;1;1
106;SMK KARYA ANDALAS PALEMBANG;10603726;SMK;Swasta;28 Feb 2026 08:21:24;19;246;8;14;7;9;1;1
107;SMK KESEHATAN RIZKI PATYA PALEMBANG;69938492;SMK;Swasta;05 Mar 2026 22:39:16;7;40;6;1;1;7;1;1
108;SMK MANDIRI PALEMBANG;69772970;SMK;Swasta;03 Mar 2026 08:01:53;31;292;12;16;5;14;1;1
109;SMK TUNAS HARAPAN PALEMBANG;70006391;SMK;Swasta;13 Mar 2026 09:52:07;22;265;10;5;3;7;1;1
110;PKBM BRIYAN;P9984906;PKBM;Swasta;12 Feb 2026 21:48:18;26;118;7;9;2;6;0;0
111;PKBM HOMESCHOOLING ALAM TELAGA;P9996193;PKBM;Swasta;-;4;215;8;4;1;8;0;0
112;PKBM KARYA SAKTI;P2966339;PKBM;Swasta;02 Mar 2026 08:34:45;9;80;6;3;1;6;0;1
113;SLB B YPAC PALEMBANG;10603995;SLB;Swasta;03 Mar 2026 10:32:41;28;49;11;12;0;12;0;1
114;SLB C YPAC PALEMBANG;10604005;SLB;Swasta;03 Mar 2026 05:02:53;19;54;12;9;1;13;0;0
115;SLB C1 YPAC PALEMBANG;10604004;SLB;Swasta;10 Mar 2026 14:19:27;32;49;12;9;2;14;0;1
116;SLB D.D1 YPAC PALEMBANG;10609480;SLB;Swasta;07 Mar 2026 07:19:40;41;26;12;6;2;12;0;1
Total;Total;Total;Total;Total;Total;2,593;21,416;817;1,078;311;746;43;56
