Kecamatan,Nama Sekolah,Tahun,Jumlah Penduduk,Status,Siswa,Guru,Rombel,Jumlah Sekolah
kertapati,SD NEGERI 216 PALEMBANG,2021-2022,92,Negeri,343,17,12,34
kertapati,SD NEGERI 217 PALEMBANG,2021-2022,92,Negeri,244,12,10,34
kertapati,SD NEGERI 218 PALEMBANG,2021-2022,92,Negeri,96,9,6,34
kertapati,SD NEGERI 219 PALEMBANG,2021-2022,92,Negeri,196,8,6,34
kertapati,SD NEGERI 220 PALEMBANG,2021-2022,92,Negeri,172,12,8,34
kertapati,SD NEGERI 221 PALEMBANG,2021-2022,92,Negeri,283,14,12,34
kertapati,SD PUJA HANDAYANI PALEMBANG,2021-2022,92,Swasta,214,10,11,34
kertapati,SD YWKA PALEMBANG,2021-2022,92,Swasta,195,9,6,34
kertapati,SD ISLAM TERPADU ZAIN AL MUTTAQIN,2022-2023,94,Swasta,191,11,8,34
kertapati,SD MUHAMMADIYAH 08 PALEMBANG,2022-2023,94,Swasta,102,8,6,34
kertapati,SD MUHAMMADIYAH 11 PALEMBANG,2022-2023,94,Swasta,151,10,6,34
kertapati,SD MUHAMMADIYAH 13 PALEMBANG,2022-2023,94,Swasta,196,8,9,34
kertapati,SD MUHAMMADIYAH 15 PALEMBANG,2022-2023,94,Swasta,165,6,6,34
kertapati,SD NEGERI 195 PALEMBANG,2022-2023,94,Negeri,836,40,29,34
kertapati,SD NEGERI 196 PALEMBANG,2022-2023,94,Negeri,363,15,13,34
kertapati,SD NEGERI 197 PALEMBANG,2022-2023,94,Negeri,184,9,7,34
kertapati,SD NEGERI 198 PALEMBANG,2022-2023,94,Negeri,514,22,18,34
kertapati,SD NEGERI 199 PALEMBANG,2022-2023,94,Negeri,170,8,6,34
kertapati,SD NEGERI 200 PALEMBANG,2022-2023,94,Negeri,316,14,12,34
kertapati,SD NEGERI 201 PALEMBANG,2022-2023,94,Negeri,197,13,10,34
kertapati,SD NEGERI 202 PALEMBANG,2022-2023,94,Negeri,291,14,12,34
kertapati,SD NEGERI 203 PALEMBANG,2022-2023,94,Negeri,102,8,6,34
kertapati,SD NEGERI 204 PALEMBANG,2022-2023,94,Negeri,590,26,22,34
kertapati,SD NEGERI 205 PALEMBANG,2022-2023,94,Negeri,735,32,24,34
kertapati,SD NEGERI 206 PALEMBANG,2022-2023,94,Negeri,285,15,12,34
kertapati,SD NEGERI 207 PALEMBANG,2022-2023,94,Negeri,286,15,12,34
kertapati,SD NEGERI 208 PALEMBANG,2022-2023,94,Negeri,249,11,8,34
kertapati,SD NEGERI 209 PALEMBANG,2022-2023,94,Negeri,258,14,12,34
kertapati,SD NEGERI 210 PALEMBANG,2022-2023,94,Negeri,352,14,12,34
kertapati,SD NEGERI 211 PALEMBANG,2022-2023,94,Negeri,271,15,12,34
kertapati,SD NEGERI 212 PALEMBANG,2022-2023,94,Negeri,260,11,11,34
kertapati,SD NEGERI 213 PALEMBANG,2022-2023,94,Negeri,126,8,6,34
kertapati,SD NEGERI 214 PALEMBANG,2022-2023,94,Negeri,163,9,8,34
kertapati,SD NEGERI 215 PALEMBANG,2022-2023,94,Negeri,146,9,6,34
kertapati,SD NEGERI 216 PALEMBANG,2022-2023,94,Negeri,329,13,12,34
kertapati,SD NEGERI 217 PALEMBANG,2022-2023,94,Negeri,269,11,11,34
kertapati,SD NEGERI 218 PALEMBANG,2022-2023,94,Negeri,102,8,6,34
kertapati,SD NEGERI 219 PALEMBANG,2022-2023,94,Negeri,197,7,6,34
kertapati,SD NEGERI 220 PALEMBANG,2022-2023,94,Negeri,173,15,8,34
kertapati,SD NEGERI 221 PALEMBANG,2022-2023,94,Negeri,274,13,12,34
kertapati,SD PUJA HANDAYANI PALEMBANG,2022-2023,94,Swasta,223,9,12,34
kertapati,SD YWKA PALEMBANG,2022-2023,94,Swasta,182,8,6,34
kertapati,SD ISLAM TERPADU ZAIN AL MUTTAQIN,2023-2024,98,Swasta,239,14,10,34
kertapati,SD MUHAMMADIYAH 08 PALEMBANG,2023-2024,98,Swasta,90,4,6,34
kertapati,SD MUHAMMADIYAH 11 PALEMBANG,2023-2024,98,Swasta,165,7,6,34
kertapati,SD MUHAMMADIYAH 13 PALEMBANG,2023-2024,98,Swasta,216,4,10,34
kertapati,SD MUHAMMADIYAH 15 PALEMBANG,2023-2024,98,Swasta,170,7,6,34
kertapati,SD NEGERI 195 PALEMBANG,2023-2024,98,Negeri,851,36,28,34
kertapati,SD NEGERI 196 PALEMBANG,2023-2024,98,Negeri,360,14,14,34
kertapati,SD NEGERI 197 PALEMBANG,2023-2024,98,Negeri,169,8,6,34
kertapati,SD NEGERI 198 PALEMBANG,2023-2024,98,Negeri,541,22,18,34
kertapati,SD NEGERI 199 PALEMBANG,2023-2024,98,Negeri,157,8,6,34
kertapati,SD NEGERI 200 PALEMBANG,2023-2024,98,Negeri,323,13,12,34
kertapati,SD NEGERI 201 PALEMBANG,2023-2024,98,Negeri,214,13,9,34
kertapati,SD NEGERI 202 PALEMBANG,2023-2024,98,Negeri,277,16,12,34
kertapati,SD NEGERI 203 PALEMBANG,2023-2024,98,Negeri,81,9,6,34
kertapati,SD NEGERI 204 PALEMBANG,2023-2024,98,Negeri,591,24,22,34
kertapati,SD NEGERI 205 PALEMBANG,2023-2024,98,Negeri,739,33,24,34
kertapati,SD NEGERI 206 PALEMBANG,2023-2024,98,Negeri,284,14,12,34
kertapati,SD NEGERI 207 PALEMBANG,2023-2024,98,Negeri,294,15,12,34
kertapati,SD NEGERI 208 PALEMBANG,2023-2024,98,Negeri,240,12,8,34
kertapati,SD NEGERI 209 PALEMBANG,2023-2024,98,Negeri,269,15,12,34
kertapati,SD NEGERI 210 PALEMBANG,2023-2024,98,Negeri,340,13,12,34
kertapati,SD NEGERI 211 PALEMBANG,2023-2024,98,Negeri,267,15,12,34
kertapati,SD NEGERI 212 PALEMBANG,2023-2024,98,Negeri,268,14,12,34
kertapati,SD NEGERI 213 PALEMBANG,2023-2024,98,Negeri,124,7,6,34
kertapati,SD NEGERI 214 PALEMBANG,2023-2024,98,Negeri,173,11,8,34
kertapati,SD NEGERI 215 PALEMBANG,2023-2024,98,Negeri,136,8,6,34
kertapati,SD NEGERI 216 PALEMBANG,2023-2024,98,Negeri,324,12,12,34
kertapati,SD NEGERI 217 PALEMBANG,2023-2024,98,Negeri,274,13,12,34
kertapati,SD NEGERI 218 PALEMBANG,2023-2024,98,Negeri,96,6,6,34
kertapati,SD NEGERI 219 PALEMBANG,2023-2024,98,Negeri,200,8,8,34
kertapati,SD NEGERI 220 PALEMBANG,2023-2024,98,Negeri,166,13,8,34
kertapati,SD NEGERI 221 PALEMBANG,2023-2024,98,Negeri,267,12,12,34
kertapati,SD PUJA HANDAYANI PALEMBANG,2023-2024,98,Swasta,212,10,12,34
kertapati,SD YWKA PALEMBANG,2023-2024,98,Swasta,169,7,6,34
kertapati,SD ISLAM TERPADU ZAIN AL MUTTAQIN,2024-2025,100,Swasta,295,13,12,34
kertapati,SD MUHAMMADIYAH 08 PALEMBANG,2024-2025,100,Swasta,90,6,6,34
kertapati,SD MUHAMMADIYAH 11 PALEMBANG,2024-2025,100,Swasta,157,9,6,34
kertapati,SD MUHAMMADIYAH 13 PALEMBANG,2024-2025,100,Swasta,214,5,10,34
kertapati,SD MUHAMMADIYAH 15 PALEMBANG,2024-2025,100,Swasta,169,7,6,34
kertapati,SD NEGERI 195 PALEMBANG,2024-2025,100,Negeri,822,36,27,34
kertapati,SD NEGERI 196 PALEMBANG,2024-2025,100,Negeri,354,18,15,34
kertapati,SD NEGERI 197 PALEMBANG,2024-2025,100,Negeri,180,6,7,34
kertapati,SD NEGERI 198 PALEMBANG,2024-2025,100,Negeri,541,23,18,34
kertapati,SD NEGERI 199 PALEMBANG,2024-2025,100,Negeri,159,9,6,34
kertapati,SD NEGERI 200 PALEMBANG,2024-2025,100,Negeri,335,16,12,34
kertapati,SD NEGERI 201 PALEMBANG,2024-2025,100,Negeri,199,13,9,34
kertapati,SD NEGERI 202 PALEMBANG,2024-2025,100,Negeri,266,17,12,34
kertapati,SD NEGERI 203 PALEMBANG,2024-2025,100,Negeri,88,9,6,34
kertapati,SD NEGERI 204 PALEMBANG,2024-2025,100,Negeri,578,26,22,34
kertapati,SD NEGERI 205 PALEMBANG,2024-2025,100,Negeri,689,33,24,34
kertapati,SD NEGERI 206 PALEMBANG,2024-2025,100,Negeri,280,14,12,34
kertapati,SD NEGERI 207 PALEMBANG,2024-2025,100,Negeri,282,18,12,34
kertapati,SD NEGERI 208 PALEMBANG,2024-2025,100,Negeri,234,15,10,34
kertapati,SD NEGERI 209 PALEMBANG,2024-2025,100,Negeri,276,17,12,34
kertapati,SD NEGERI 210 PALEMBANG,2024-2025,100,Negeri,320,15,12,34
kertapati,SD NEGERI 211 PALEMBANG,2024-2025,100,Negeri,276,14,12,34
kertapati,SD NEGERI 212 PALEMBANG,2024-2025,100,Negeri,267,16,12,34
kertapati,SD NEGERI 213 PALEMBANG,2024-2025,100,Negeri,119,9,6,34
kertapati,SD NEGERI 214 PALEMBANG,2024-2025,100,Negeri,185,11,9,34
kertapati,SD NEGERI 215 PALEMBANG,2024-2025,100,Negeri,137,7,6,34
kertapati,SD NEGERI 216 PALEMBANG,2024-2025,100,Negeri,318,14,12,34
kertapati,SD NEGERI 217 PALEMBANG,2024-2025,100,Negeri,278,15,12,34
kertapati,SD NEGERI 218 PALEMBANG,2024-2025,100,Negeri,101,9,6,34
kertapati,SD NEGERI 219 PALEMBANG,2024-2025,100,Negeri,197,9,10,34
kertapati,SD NEGERI 220 PALEMBANG,2024-2025,100,Negeri,163,12,7,34
kertapati,SD NEGERI 221 PALEMBANG,2024-2025,100,Negeri,252,16,12,34
kertapati,SD PUJA HANDAYANI PALEMBANG,2024-2025,100,Swasta,208,11,12,34
kertapati,SD YWKA PALEMBANG,2024-2025,100,Swasta,172,8,6,34
