Kecamatan,Nama Sekolah,Tahun,Jumlah Penduduk,Status,Siswa,Guru,Rombel,Jumlah Sekolah
jakabaring,SD MUHAMMADIYAH 07 PALEMBANG,2023-2024,94,Swasta,75,4,6,21
jakabaring,SD NEGERI 079 PALEMBANG,2023-2024,94,Negeri,1157,48,37,21
jakabaring,SD NEGERI 080 PALEMBANG,2023-2024,94,Negeri,367,16,12,21
jakabaring,SD NEGERI 081 PALEMBANG,2023-2024,94,Negeri,1122,47,36,21
jakabaring,SD NEGERI 082 PALEMBANG,2023-2024,94,Negeri,269,14,11,21
jakabaring,SD NEGERI 083 PALEMBANG,2023-2024,94,Negeri,743,32,24,21
jakabaring,SD NEGERI 084 PALEMBANG,2023-2024,94,Negeri,215,7,8,21
jakabaring,SD NEGERI 085 PALEMBANG,2023-2024,94,Negeri,1046,48,37,21
jakabaring,SD NEGERI 086 PALEMBANG,2023-2024,94,Negeri,157,8,6,21
jakabaring,SD NEGERI 087 PALEMBANG,2023-2024,94,Negeri,653,31,22,21
jakabaring,SD NEGERI 088 PALEMBANG,2023-2024,94,Negeri,1012,46,35,21
jakabaring,SD NEGERI 089 PALEMBANG,2023-2024,94,Negeri,440,25,18,21
jakabaring,SD PADMAJAYA PALEMBANG,2023-2024,94,Swasta,116,8,6,21
jakabaring,SD ALAM PALEMBANG,2024-2025,95,Swasta,111,9,6,21
jakabaring,SD EMPAT TUNGGAL PALEMBANG,2024-2025,95,Swasta,44,2,6,21
jakabaring,SD ISLAM AL ALIFAH PALEMBANG,2024-2025,95,Swasta,559,33,23,21
jakabaring,SD ISLAM AL-AZHAR SRIWIJAYA,2024-2025,95,Swasta,216,20,12,21
jakabaring,SD ITBINA ILMI JAKA BARING,2024-2025,95,Swasta,116,12,9,21
jakabaring,SD KEMALA BHAYANGKARI 1 PALEMBANG,2024-2025,95,Swasta,161,4,6,21
jakabaring,SD MAITREYAWIRA OPI,2024-2025,95,Swasta,130,7,8,21
jakabaring,SD METHODIST 03 PALEMBANG,2024-2025,95,Swasta,70,7,6,21
jakabaring,SD MUHAMMADIYAH 07 PALEMBANG,2024-2025,95,Swasta,79,8,6,21
jakabaring,SD NEGERI 079 PALEMBANG,2024-2025,95,Negeri,1143,45,37,21
jakabaring,SD NEGERI 080 PALEMBANG,2024-2025,95,Negeri,334,15,12,21
jakabaring,SD NEGERI 081 PALEMBANG,2024-2025,95,Negeri,1175,49,38,21
jakabaring,SD NEGERI 082 PALEMBANG,2024-2025,95,Negeri,309,14,11,21
jakabaring,SD NEGERI 083 PALEMBANG,2024-2025,95,Negeri,698,29,24,21
jakabaring,SD NEGERI 084 PALEMBANG,2024-2025,95,Negeri,219,10,9,21
jakabaring,SD NEGERI 085 PALEMBANG,2024-2025,95,Negeri,1048,48,38,21
jakabaring,SD NEGERI 086 PALEMBANG,2024-2025,95,Negeri,160,8,6,21
jakabaring,SD NEGERI 087 PALEMBANG,2024-2025,95,Negeri,647,33,22,21
jakabaring,SD NEGERI 088 PALEMBANG,2024-2025,95,Negeri,968,46,34,21
jakabaring,SD NEGERI 089 PALEMBANG,2024-2025,95,Negeri,465,26,18,21
jakabaring,SD PADMAJAYA PALEMBANG,2024-2025,95,Swasta,120,10,6,21
