Kecamatan,Nama Sekolah,Tahun,Jumlah Penduduk,Status,Siswa,Guru,Rombel,Jumlah Sekolah
kalidoni,SD NEGERI 188 PALEMBANG,2021-2022,124,Negeri,312,15,11,39
kalidoni,SD NEGERI 189 PALEMBANG,2021-2022,124,Negeri,494,15,17,39
kalidoni,SD NEGERI 190 PALEMBANG,2021-2022,124,Negeri,559,22,19,39
kalidoni,SD NEGERI 191 PALEMBANG,2021-2022,124,Negeri,190,9,6,39
kalidoni,SD NEGERI 192 PALEMBANG,2021-2022,124,Negeri,103,8,6,39
kalidoni,SD NEGERI 193 PALEMBANG,2021-2022,124,Negeri,179,10,8,39
kalidoni,SD NEGERI 194 PALEMBANG,2021-2022,124,Negeri,71,9,6,39
kalidoni,SD PARAMOUNT PALEMBANG,2021-2022,124,Swasta,280,26,12,39
kalidoni,SD PLUS DITAWIJAYA PALEMBANG,2021-2022,124,Swasta,145,18,8,39
kalidoni,SD PUSRI PALEMBANG,2021-2022,124,Swasta,697,36,28,39
kalidoni,SD INDO PERTIWI PALEMBANG,2022-2023,128,Swasta,63,3,4,41
kalidoni,SD ISLAM DARUSSALAM,2022-2023,128,Swasta,525,22,18,41
kalidoni,SD ISLAM FAZA,2022-2023,128,Swasta,246,9,11,41
kalidoni,SD ISLAM TERPADU AL MUBAROK,2022-2023,128,Swasta,112,5,5,41
kalidoni,SD IT AR RIDHO PALEMBANG,2022-2023,128,Swasta,146,14,6,41
kalidoni,SD IT PERMATA HATI,2022-2023,128,Swasta,140,12,7,41
kalidoni,SD IT PRIMA INSANI,2022-2023,128,Swasta,127,5,6,41
kalidoni,SD IT R0BBANI PALEMBANG,2022-2023,128,Swasta,0,0,0,41
kalidoni,SD MUHAMMADIYAH 04 PALEMBANG,2022-2023,128,Swasta,270,12,11,41
kalidoni,SD MY SCHOOL PALEMBANG,2022-2023,128,Swasta,30,7,6,41
kalidoni,SD NEGERI 167 PALEMBANG,2022-2023,128,Negeri,270,13,12,41
kalidoni,SD NEGERI 168 PALEMBANG,2022-2023,128,Negeri,416,20,15,41
kalidoni,SD NEGERI 169 PALEMBANG,2022-2023,128,Negeri,418,14,12,41
kalidoni,SD NEGERI 170 PALEMBANG,2022-2023,128,Negeri,419,16,14,41
kalidoni,SD NEGERI 171 PALEMBANG,2022-2023,128,Negeri,354,15,12,41
kalidoni,SD NEGERI 172 PALEMBANG,2022-2023,128,Negeri,98,10,6,41
kalidoni,SD NEGERI 173 PALEMBANG,2022-2023,128,Negeri,230,11,9,41
kalidoni,SD NEGERI 174 PALEMBANG,2022-2023,128,Negeri,303,15,12,41
kalidoni,SD NEGERI 175 PALEMBANG,2022-2023,128,Negeri,294,10,11,41
kalidoni,SD NEGERI 176 PALEMBANG,2022-2023,128,Negeri,824,36,27,41
kalidoni,SD NEGERI 177 PALEMBANG,2022-2023,128,Negeri,492,20,18,41
kalidoni,SD NEGERI 178 PALEMBANG,2022-2023,128,Negeri,278,11,11,41
kalidoni,SD NEGERI 179 PALEMBANG,2022-2023,128,Negeri,307,16,12,41
kalidoni,SD NEGERI 180 PALEMBANG,2022-2023,128,Negeri,390,18,14,41
kalidoni,SD NEGERI 181 PALEMBANG,2022-2023,128,Negeri,459,21,17,41
kalidoni,SD NEGERI 182 PALEMBANG,2022-2023,128,Negeri,493,23,18,41
kalidoni,SD NEGERI 183 PALEMBANG,2022-2023,128,Negeri,342,14,12,41
kalidoni,SD NEGERI 184 PALEMBANG,2022-2023,128,Negeri,754,20,24,41
kalidoni,SD NEGERI 185 PALEMBANG,2022-2023,128,Negeri,511,20,18,41
kalidoni,SD NEGERI 186 PALEMBANG,2022-2023,128,Negeri,550,22,18,41
kalidoni,SD NEGERI 187 PALEMBANG,2022-2023,128,Negeri,540,22,17,41
kalidoni,SD NEGERI 188 PALEMBANG,2022-2023,128,Negeri,350,16,13,41
kalidoni,SD NEGERI 189 PALEMBANG,2022-2023,128,Negeri,519,16,18,41
kalidoni,SD NEGERI 190 PALEMBANG,2022-2023,128,Negeri,562,22,20,41
kalidoni,SD NEGERI 191 PALEMBANG,2022-2023,128,Negeri,206,9,6,41
kalidoni,SD NEGERI 192 PALEMBANG,2022-2023,128,Negeri,108,8,6,41
kalidoni,SD NEGERI 193 PALEMBANG,2022-2023,128,Negeri,180,8,8,41
kalidoni,SD NEGERI 194 PALEMBANG,2022-2023,128,Negeri,66,8,6,41
kalidoni,SD PARAMOUNT PALEMBANG,2022-2023,128,Swasta,260,18,12,41
kalidoni,SD PLUS DITAWIJAYA PALEMBANG,2022-2023,128,Swasta,174,17,9,41
kalidoni,SD PUSRI PALEMBANG,2022-2023,128,Swasta,772,36,29,41
kalidoni,SD INDO PERTIWI PALEMBANG,2023-2024,131,Swasta,99,6,5,42
kalidoni,SD ISLAM DARUSSALAM,2023-2024,131,Swasta,506,22,18,42
kalidoni,SD ISLAM FAZA,2023-2024,131,Swasta,249,18,12,42
kalidoni,SD ISLAM TERPADU AL MUBAROK,2023-2024,131,Swasta,143,7,7,42
kalidoni,SD IT AR RIDHO PALEMBANG,2023-2024,131,Swasta,146,13,6,42
kalidoni,SD IT PERMATA HATI,2023-2024,131,Swasta,146,11,7,42
kalidoni,SD IT PRIMA INSANI,2023-2024,131,Swasta,125,9,6,42
kalidoni,SD IT ROBBANI PALEMBANG,2023-2024,131,Swasta,35,4,2,42
kalidoni,SD MUHAMMADIYAH 04 PALEMBANG,2023-2024,131,Swasta,272,12,11,42
kalidoni,SD MY SCHOOL PALEMBANG,2023-2024,131,Swasta,28,8,6,42
kalidoni,SD NEGERI 167 PALEMBANG,2023-2024,131,Negeri,268,16,12,42
kalidoni,SD NEGERI 168 PALEMBANG,2023-2024,131,Negeri,395,20,15,42
kalidoni,SD NEGERI 169 PALEMBANG,2023-2024,131,Negeri,402,15,13,42
kalidoni,SD NEGERI 170 PALEMBANG,2023-2024,131,Negeri,417,18,14,42
kalidoni,SD NEGERI 171 PALEMBANG,2023-2024,131,Negeri,334,15,12,42
kalidoni,SD NEGERI 172 PALEMBANG,2023-2024,131,Negeri,86,10,6,42
kalidoni,SD NEGERI 173 PALEMBANG,2023-2024,131,Negeri,210,13,9,42
kalidoni,SD NEGERI 174 PALEMBANG,2023-2024,131,Negeri,307,16,12,42
kalidoni,SD NEGERI 175 PALEMBANG,2023-2024,131,Negeri,321,14,12,42
kalidoni,SD NEGERI 176 PALEMBANG,2023-2024,131,Negeri,820,37,27,42
kalidoni,SD NEGERI 177 PALEMBANG,2023-2024,131,Negeri,490,21,18,42
kalidoni,SD NEGERI 178 PALEMBANG,2023-2024,131,Negeri,322,16,13,42
kalidoni,SD NEGERI 179 PALEMBANG,2023-2024,131,Negeri,296,15,12,42
kalidoni,SD NEGERI 180 PALEMBANG,2023-2024,131,Negeri,396,18,14,42
kalidoni,SD NEGERI 181 PALEMBANG,2023-2024,131,Negeri,454,22,17,42
kalidoni,SD NEGERI 182 PALEMBANG,2023-2024,131,Negeri,513,26,20,42
kalidoni,SD NEGERI 183 PALEMBANG,2023-2024,131,Negeri,338,13,12,42
kalidoni,SD NEGERI 184 PALEMBANG,2023-2024,131,Negeri,804,34,24,42
kalidoni,SD NEGERI 185 PALEMBANG,2023-2024,131,Negeri,550,24,20,42
kalidoni,SD NEGERI 186 PALEMBANG,2023-2024,131,Negeri,566,24,19,42
kalidoni,SD NEGERI 187 PALEMBANG,2023-2024,131,Negeri,531,21,17,42
kalidoni,SD NEGERI 188 PALEMBANG,2023-2024,131,Negeri,392,16,14,42
kalidoni,SD NEGERI 189 PALEMBANG,2023-2024,131,Negeri,500,19,18,42
kalidoni,SD NEGERI 190 PALEMBANG,2023-2024,131,Negeri,556,23,19,42
kalidoni,SD NEGERI 191 PALEMBANG,2023-2024,131,Negeri,198,10,6,42
kalidoni,SD NEGERI 192 PALEMBANG,2023-2024,131,Negeri,97,7,6,42
kalidoni,SD NEGERI 193 PALEMBANG,2023-2024,131,Negeri,177,8,8,42
kalidoni,SD NEGERI 194 PALEMBANG,2023-2024,131,Negeri,63,7,6,42
kalidoni,SD PARAMOUNT PALEMBANG,2023-2024,131,Swasta,246,15,11,42
